,g_otherprim,g_energy,g_procfoods
3696,13.7831,463.066,189.421
3697,1.8194,39.0343,21.6496
3698,0.0534,0.7433,0.4084
3699,2.2423,5.4945,1499.69
3700,195.112,5.4151,115.573
3701,6.2161,1406.28,47.9084
3702,0.6313,1.1418,559.891
3703,0.0887,0.5465,1.4216
3704,0.0836,0.4074,0.4229
3705,0.0239,0.8123,0.0948
3706,0.0109,0.1596,0.0738
3707,0.8034,1.166,2.4806
3708,0.2992,3.6308,3.5066
3709,1.6651,2.5806,16.5933
3710,0.6455,3.9645,3.6071
3711,1.0289,3.747,2.4217
3712,0.1186,0.672,0.7912
3713,0.3328,0.9933,0.854
3714,0.4662,15.4586,1.8412
3715,1.1732,1.4385,1.9602
3716,0.286,0.9767,1.5632
3717,0.5653,9.5044,2.6599
3718,17.8176,124.085,247.183
3719,7.1762,17.1972,45.581
3720,1.0194,2.9504,4.9045
3721,0.9259,1.7461,6.0993
3722,0.0356,0.1803,0.2072
3723,16.2904,111.278,30.4877
3724,0.337,1.1207,1.8118
3725,0.7968,4.2313,4.2313
3726,5.3335,6.0731,1496.34
3727,966.466,63.6761,130.104
3728,680.45,3043.23,576.395
3729,5.3483,5.5149,2120.64
3730,1.3585,3.0784,18.4514
3731,8.2921,10.8847,36.6278
3732,0.0015,0.0025,0.0063
3733,0.6262,1.2644,1.622
3734,7.6039,7.8445,18.9275
3735,11.9274,20.6825,204.729
3736,44.4449,68.0317,267.086
3737,10.4191,22.9203,43.1471
3738,10.5411,22.9261,25.2058
3739,17.7043,32.6904,66.434
3740,17.8032,30.8627,29.4384
3741,43.8623,108.56,78.109
3742,0.5794,1.2561,1.924
3743,3.8757,4.8399,10.3544
3744,18.7794,60.6382,31.5374
3745,99.7151,191.654,498.544
3746,75.8781,216.24,358.862
3747,15.3846,33.914,75.8729
3748,30.3545,84.8072,190.997
3749,7.5839,21.1894,47.7255
3750,49.8583,92.086,207.62
3751,0.0187,0.0345,0.0925
3752,31.656,57.9996,173.932
3753,0.2006,0.1426,128.693
3754,83.0569,0.4748,43.9496
3755,6.58,100.366,9.1941
3756,0.0191,0.0137,125.736
3757,0.0069,0.0051,0.2243
3758,0.1511,0.094,2.0211
3759,0.117,0.0781,1.0808
3760,0.0236,0.0131,0.1947
3761,3.175,0.4633,3.1384
3762,1.1989,0.3366,4.1564
3763,0.1456,0.15,1.8432
3764,0.8397,1.0455,1.6508
3765,0.0187,0.0564,0.0306
3766,0.4395,0.5561,0.7567
3767,1.4599,0.1027,1.1965
3768,0.9673,1.7198,1.6902
3769,0.2689,0.3109,0.3963
3770,0.2607,0.2306,1.6014
3771,0.2906,0.7813,1.1361
3772,12.7223,7.6741,48.7314
3773,5.4322,3.282,20.8032
3774,1.749,1.0551,6.699
3775,3.554,2.5757,12.1706
3776,0.4334,0.314,1.4844
3777,2.566,1.8597,8.7883
3778,1.5021,0.8412,5.5662
3779,0.2401,0.1567,1.6048
3780,0.375,0.1695,235.235
3781,48.952,2.352,12.7571
3782,14.6294,63.6937,34.3615
3783,0.2168,0.0315,422.964
3784,0.2724,0.1549,4.6349
3785,0.5025,0.3322,11.0761
3786,0.0172,0.0292,0.1429
3787,0.0106,0.0058,0.1312
3788,0.2966,0.2143,3.1157
3789,0.2486,0.2658,2.7155
3790,0.0628,0.0534,2.7215
3791,3.8912,1.5888,17.9198
3792,0.1192,0.09,0.3678
3793,0.9206,0.5335,5.6743
3794,0.018,0.0081,0.2296
3795,0.0752,0.0519,0.28
3796,0.3561,0.2756,2.7358
3797,0.0832,0.158,0.831
3798,0.0694,0.041,1.8584
3799,4.6417,2.2619,67.8931
3800,2.1388,1.0452,31.2506
3801,0.6555,0.3194,9.5874
3802,0.5027,0.3248,27.06
3803,0.0613,0.0396,3.2979
3804,0.3478,0.2247,18.6527
3805,0.0405,0.0261,2.1695
3806,0.1653,0.1134,8.3978
3807,0.1213,0.4691,195.391
3808,31.6661,0.2165,1.1562
3809,2.318,216.592,17.6536
3810,0.0247,0.111,134.5
3811,0.0022,0.0062,0.0248
3812,0.0054,0.0119,0.0993
3813,0.0019,0.0066,0.0222
3814,0.0015,0.009,0.0251
3815,0.0069,0.0499,0.1921
3816,0.0501,0.2848,1.4452
3817,0.0158,0.0871,0.6266
3818,0.0183,0.1526,0.4386
3819,0.0052,0.1082,0.0483
3820,0.0721,0.476,0.7187
3821,0.0025,0.0105,0.0167
3822,0.0045,0.0678,0.0629
3823,0.0008,0.0051,0.0117
3824,0.0759,5.4847,1.0377
3825,0.0444,0.359,0.4298
3826,1.3936,10.5835,54.1005
3827,0.4973,5.0514,5.1134
3828,0.2556,1.9715,3.149
3829,1.4584,11.217,9.3531
3830,0.225,1.1321,1.1834
3831,0.5413,2.1511,7.1018
3832,0.7691,1.2608,2.9437
3833,0.1102,0.1467,0.3305
3834,0.0801,0.8136,148.182
3835,1700.35,3.3458,8.0051
3836,12.0294,20944.7,20.6168
3837,0.0426,0.6915,1000.25
3838,0.0136,0.2348,15.3355
3839,0.2485,7.9277,0.813
3840,0.0151,0.4172,0.3674
3841,0.006,0.1674,0.0542
3842,0.058,0.4548,0.089
3843,0.4287,8.1174,10.1758
3844,0.1305,43.5736,7.3335
3845,0.1052,41.494,15.5915
3846,0.7774,64.276,14.7056
3847,0.816,29.486,10.4827
3848,4.3819,1.6266,1.3768
3849,1.4109,1348.37,2.715
3850,0.2883,0.83,0.6541
3851,0.0255,11.5613,4.7141
3852,0.202,14.7839,0.9434
3853,1.5382,45.2827,16.4726
3854,25.5849,91.4341,7.1195
3855,0.0954,36.2641,1.5174
3856,0.1409,7.5285,0.9088
3857,0.0217,0.5182,0.4711
3858,1.9957,260.297,50.3203
3859,1.442,43.7739,3.6538
3860,0.0584,15.8087,0.3554
3861,0.5419,1.6483,5452.31
3862,494.87,24.5524,115.692
3863,36.1286,1488.84,1162.23
3864,0.2396,0.6357,3586.63
3865,0.1398,0.3372,12.8932
3866,0.1738,0.5293,12.8754
3867,0.1389,1.361,10.2074
3868,0.0338,0.1363,2.1807
3869,0.5394,1.0123,31.1835
3870,2.3969,7.6431,187.635
3871,4.0085,7.9845,400.533
3872,2.6722,4.5667,44.5915
3873,0.6631,3.0765,18.7997
3874,1.2728,18.2633,82.7447
3875,1.5681,2.5266,44.0999
3876,1.7848,6.2507,52.0515
3877,0.5889,2.743,23.3044
3878,0.1772,0.9077,13.0369
3879,13.0214,17.622,101.729
3880,16.5944,39.5018,1062.53
3881,6.3479,55.7585,893.364
3882,1.5724,15.5199,114.148
3883,3.6871,46.4779,302.819
3884,0.4427,1.7658,21.1308
3885,6.4964,83.9202,785.318
3886,3.3721,102.618,308.928
3887,5.3857,76.9778,662.209
3888,5.5482,1.4825,114.849
3889,49.9592,0.0464,14.3844
3890,9.1624,115.459,12.1202
3891,1.066,0.3474,257.027
3892,0.1886,0.006,0.3501
3893,0.0007,0.0003,0.0281
3894,0.0005,0.0003,0.0178
3895,0.0001,0.0,0.0052
3896,0.0227,0.0025,0.1202
3897,0.0342,0.0083,2.1718
3898,0.0046,0.0009,0.148
3899,0.0012,0.0005,0.0077
3900,0.0026,0.0014,0.0743
3901,0.0234,0.0085,1.1675
3902,0.0004,0.0003,0.0104
3903,0.0009,0.0006,0.0392
3904,0.0163,0.0019,0.112
3905,0.5535,0.2633,3.7197
3906,0.7229,0.4162,6.1951
3907,0.494,0.0845,7.5173
3908,0.2101,0.0394,4.3828
3909,0.0593,0.0137,0.8241
3910,0.0557,0.0134,1.5498
3911,0.0149,0.0016,0.2616
3912,0.0122,0.0107,0.1417
3913,0.0004,0.0003,0.0049
3914,1.0366,0.6777,6.7135
3915,34.9268,27.9259,6059.09
3916,7061.58,254.029,285.914
3917,476.699,11708.4,686.18
3918,30.9359,20.9003,7114.96
3919,7.3884,7.6552,65.1212
3920,3.4256,2.444,11.7882
3921,0.9393,1.1015,3.7442
3922,0.322,0.4246,1.4549
3923,22.0478,20.6817,27.1606
3924,45.9276,65.8233,385.425
3925,66.553,81.7293,387.263
3926,35.5277,48.8883,59.2965
3927,36.1852,39.2794,41.8342
3928,80.8541,78.0115,120.864
3929,18.4595,24.2204,53.3618
3930,72.2587,94.6911,61.4108
3931,19.0772,17.179,9.8843
3932,37.9234,39.2883,138.193
3933,303.908,326.472,166.48
3934,438.853,565.562,1654.94
3935,192.748,445.881,1135.29
3936,103.368,157.554,307.448
3937,307.57,509.16,568.148
3938,47.1455,51.2127,184.617
3939,1048.7,1493.91,2391.25
3940,58.8451,84.54,157.168
3941,97.3168,142.418,241.808
3942,3.3984,-0.506,1056.08
3943,473.665,-0.7661,30.5864
3944,18.5646,-810.512,128.581
3945,0.9035,-0.4664,3482.55
3946,0.4236,-0.2594,42.3178
3947,0.2064,-0.1547,3.8534
3948,0.0873,-0.0901,2.0446
3949,0.0118,-0.0111,0.3839
3950,3.0813,-0.7223,9.926
3951,2.6578,-2.4648,96.666
3952,3.3731,-1.6721,45.8768
3953,5.2221,-1.5016,28.0209
3954,0.6077,-0.7487,4.4986
3955,4.269,-3.9367,54.2046
3956,0.1203,-0.104,1.0615
3957,5.23,-11.5793,39.9334
3958,0.3266,-0.5226,5.1249
3959,0.4459,-0.4235,9.9904
3960,7.2114,-7.8819,77.4942
3961,6.9595,-5.4653,81.2526
3962,21.1286,-13.6479,125.695
3963,3.4302,-3.9066,48.3863
3964,4.1101,-5.5527,65.2954
3965,2.1412,-2.4349,25.2649
3966,39.6623,-43.3891,586.679
3967,0.9476,-0.9023,42.0104
3968,4.6248,-5.9279,107.634
3969,0.204,0.2264,181.126
3970,3.5726,0.0582,0.7111
3971,2.8046,3024.51,30.7964
3972,0.0077,0.0632,83.1131
3973,0.0056,0.0459,0.0521
3974,0.0,0.0012,0.0006
3975,0.0,0.0003,0.0002
3976,0.0,0.0001,0.0001
3977,0.0,0.0,0.0
3978,0.0001,0.0114,0.0406
3979,0.0,0.0007,0.0001
3980,0.001,0.5876,0.1765
3981,0.0001,0.0847,0.0016
3982,0.0004,0.1689,0.0107
3983,0.0067,0.5992,0.0522
3984,0.0014,0.1275,0.0108
3985,0.0,0.0,0.0
3986,0.0025,2.4874,0.0782
3987,0.0223,13.4958,0.3595
3988,0.0341,24.9753,3.3771
3989,0.0644,63.3352,1.6809
3990,0.0345,3.0986,0.7432
3991,0.0136,9.8913,0.5323
3992,0.0023,1.0082,0.0914
3993,0.0178,14.8978,2.097
3994,0.0029,2.6961,0.6991
3995,0.0018,1.8818,0.0617
3996,10.5044,0.3144,1394.16
3997,3042.47,0.1417,20.3523
3998,76.7773,762.685,159.012
3999,22.1033,0.6964,5794.94
4000,7.9357,0.2226,114.591
4001,4.6854,0.1129,5.2069
4002,0.2002,0.0151,1.1387
4003,0.1861,0.0091,0.6366
4004,6.5487,0.3379,7.8503
4005,38.9087,1.6998,174.705
4006,24.8784,3.9357,67.6235
4007,63.5,1.34,52.3368
4008,12.2697,0.4872,8.1947
4009,39.5719,1.8117,65.4316
4010,3.2114,0.1565,3.737
4011,25.16,7.5842,25.0792
4012,0.0702,0.0161,0.1842
4013,11.4934,0.8878,40.123
4014,115.012,21.9124,147.616
4015,14.205,0.5259,24.5976
4016,268.699,9.6321,323.939
4017,82.7482,6.2589,137.278
4018,52.7473,3.3773,130.078
4019,24.8379,2.5661,50.3647
4020,942.654,79.9988,1863.44
4021,16.0765,0.8883,30.2295
4022,63.4293,7.6822,231.228
4023,0.294,0.0006,203.434
4024,53.4747,0.0001,25.6998
4025,0.0002,0.0952,0.0045
4026,0.0947,0.0001,172.802
4027,0.0063,0.0,10.5629
4028,0.0004,0.0,0.2888
4029,0.0004,0.0,0.3489
4030,0.0,0.0,0.0
4031,0.0495,0.0,0.1005
4032,0.1817,0.0003,1.5288
4033,0.0029,0.0001,0.0823
4034,0.0,0.0,0.0
4035,0.0064,0.0001,0.0383
4036,0.0,0.0,0.0
4037,0.0,0.0,0.0
4038,0.0,0.0,0.0
4039,0.0,0.0,0.0
4040,0.0061,0.0063,0.6903
4041,0.0063,0.0002,0.1189
4042,0.046,0.0007,2.887
4043,0.0369,0.001,0.7829
4044,0.0134,0.0003,0.4252
4045,0.0485,0.0013,1.5038
4046,0.0096,0.0001,0.2284
4047,0.0717,0.0024,2.5904
4048,0.0043,0.0003,0.2274
4049,0.0003,0.0,0.0056
4050,0.2598,1.6166,201.5
4051,81.0993,0.755,22.1309
4052,1.0483,343.865,3.3
4053,0.0778,0.4722,183.68
4054,0.073,0.4616,0.1723
4055,0.2188,0.0062,0.0762
4056,0.0852,0.0013,0.0272
4057,0.0,0.0,0.0
4058,0.1549,0.3255,0.8305
4059,0.0206,0.1495,0.0884
4060,0.2544,1.1697,11.7548
4061,0.1181,1.0911,0.8601
4062,0.0626,0.1383,0.0457
4063,0.3976,0.3313,0.5916
4064,0.0003,0.0012,0.0008
4065,2.194,1.2398,1.2509
4066,0.2114,1.9924,0.3448
4067,0.6706,3.5566,3.0784
4068,0.2283,2.3304,0.6036
4069,0.5011,3.1697,1.1797
4070,2.4514,9.7065,5.3143
4071,1.7593,12.783,4.2566
4072,0.5435,6.8699,5.791
4073,0.0945,0.5861,0.8355
4074,1.5766,13.3637,12.9782
4075,0.0068,0.0132,0.3467
4076,0.0021,0.0231,0.2581
4077,46.9213,1.1267,3159.07
4078,1501.18,1.8281,237.819
4079,70.9145,676.533,267.294
4080,14.2651,0.3194,1881.92
4081,0.0194,0.0034,0.0399
4082,6.3873,0.1097,21.8316
4083,0.0012,0.0,0.002
4084,0.0312,0.001,0.0538
4085,8.5935,0.1454,6.5886
4086,4.4279,0.5051,20.446
4087,5.1649,0.7815,47.88
4088,0.4953,0.2902,6.657
4089,0.3244,0.2043,3.2093
4090,1.7515,0.497,8.0023
4091,1.8626,0.607,10.3034
4092,2.9142,4.1057,19.2752
4093,10.4912,0.6957,20.8463
4094,0.0005,0.0001,0.0016
4095,11.993,13.2691,277.409
4096,1179.29,32.8157,1651.76
4097,165.266,19.526,515.609
4098,24.843,1.2488,46.0427
4099,24.5085,10.1708,72.8722
4100,2.6734,1.0831,7.9561
4101,1.2726,1.2705,4.7072
4102,15.7723,3.6256,35.8825
4103,88.8047,4.1054,139.067
4104,1.5085,3.5666,209.999
4105,41.1795,2.812,5.8669
4106,15.3519,1475.24,126.977
4107,0.1401,0.9393,777.662
4108,0.0464,0.3831,1.9514
4109,0.0371,0.1791,0.5522
4110,0.046,0.3511,0.8177
4111,0.0022,0.0554,0.0859
4112,0.057,0.3567,1.1592
4113,0.1224,1.441,7.2385
4114,0.4035,2.3653,9.6117
4115,0.2685,1.8617,6.4567
4116,0.6167,7.2176,3.3878
4117,0.1168,3.4035,2.3548
4118,0.0716,0.5416,0.6693
4119,0.9837,12.7732,8.1547
4120,0.0139,0.1651,0.2373
4121,0.3538,8.2641,18.8652
4122,1.7495,21.3296,19.0927
4123,0.0808,0.8546,1.069
4124,6.5862,51.5063,52.4106
4125,1.5974,46.0306,23.045
4126,2.7064,32.4856,35.8768
4127,0.2291,3.7852,3.0254
4128,5.2856,70.4551,204.788
4129,0.0173,0.2272,0.3092
4130,0.7621,8.0528,8.6894
4131,0.0076,0.047,3.3411
4132,242.228,1.1944,0.4008
4133,4.196,2168.74,2.672
4134,0.0023,0.0269,31.2735
4135,0.0015,0.0173,0.0382
4136,0.0287,0.0934,0.0278
4137,0.0017,0.0327,0.0134
4138,0.0006,0.0103,0.0014
4139,0.006,0.0527,0.0029
4140,0.0238,0.1826,0.2803
4141,0.0294,10.9453,0.2361
4142,0.0441,18.885,0.5384
4143,0.1239,15.5236,0.5751
4144,0.118,13.2582,0.3888
4145,0.4643,0.2023,0.0379
4146,0.0578,0.3019,0.0417
4147,0.0356,0.1803,0.0268
4148,0.0091,3.8777,0.1333
4149,0.0226,1.701,0.0325
4150,0.1455,3.1207,0.4305
4151,1.8225,2.3812,0.129
4152,0.0094,1.5017,0.0534
4153,0.016,0.4805,0.0318
4154,0.002,0.0337,0.0164
4155,0.2026,15.6311,1.7106
4156,0.103,1.6076,0.1051
4157,0.0117,4.0375,0.0158
4158,0.9588,4.6092,276.856
4159,112.293,9.004,22.3155
4160,18.1009,2235.4,319.942
4161,0.1622,1.0001,306.362
4162,0.0729,0.449,0.2092
4163,0.0402,0.4024,0.3248
4164,0.0315,0.559,0.2827
4165,0.014,0.1847,0.0847
4166,0.0514,0.5046,0.2462
4167,0.3334,4.2513,6.6133
4168,0.0492,0.3495,1.7078
4169,0.0005,0.0049,0.0091
4170,0.0214,0.8094,0.2001
4171,0.063,1.5771,0.4084
4172,1.4705,27.0048,16.3089
4173,1.622,22.0868,12.0667
4174,0.4001,3.0618,1.4956
4175,0.5347,10.2088,3.9253
4176,1.8871,68.2147,14.2699
4177,19.3108,107.808,48.0742
4178,17.8594,726.516,130.009
4179,0.3785,7.3784,3.0699
4180,7.4439,162.906,58.9804
4181,1.1096,18.5127,8.9011
4182,2.5767,11.6885,11.1173
4183,0.0341,1.456,0.3159
4184,1.1359,42.5432,11.3666
4185,1.4187,1.1274,554.443
4186,193.655,4.1518,8.76
4187,5.5625,451.729,38.937
4188,0.4249,0.3098,302.191
4189,0.9298,0.6099,11.5187
4190,0.0464,0.0554,0.6062
4191,0.2493,0.6341,3.2329
4192,0.1553,0.4027,2.0051
4193,0.399,0.1329,0.5583
4194,0.6719,1.1851,5.0093
4195,1.5211,1.5628,5.2235
4196,0.6264,1.0687,5.2828
4197,0.0465,0.2436,0.0423
4198,0.0113,0.0122,0.082
4199,0.0058,0.0256,0.0424
4200,0.0372,0.0417,0.0961
4201,0.0544,0.0594,0.2771
4202,0.2676,0.9068,2.5548
4203,0.0291,0.3616,0.2258
4204,18.0243,10.9085,222.867
4205,7.1925,60.8338,96.7163
4206,1.1706,2.8054,8.3973
4207,0.864,3.3512,13.7181
4208,0.1116,0.3136,2.0153
4209,4.6609,41.6463,27.9298
4210,0.0015,0.005,0.0129
4211,1.054,7.1329,14.9795
4212,99.4145,21.1405,14428.7
4213,4556.72,20.4519,348.269
4214,738.091,7337.15,2936.42
4215,43.7783,11.2601,14648.4
4216,6.237,3.8618,55.5797
4217,33.9326,5.1319,69.0934
4218,2.7363,2.887,10.6642
4219,0.8711,0.2092,1.0414
4220,6.6903,4.6241,52.8132
4221,67.0982,45.3812,360.123
4222,278.456,141.498,2093.82
4223,12.4069,31.2787,99.9203
4224,47.38,45.7515,141.261
4225,109.577,141.997,522.375
4226,21.2849,14.5741,101.961
4227,88.2129,128.015,260.094
4228,5.0684,3.4927,26.4307
4229,25.6275,91.3738,197.117
4230,13.8204,68.4863,76.9838
4231,502.933,303.627,4539.37
4232,507.641,425.183,2106.72
4233,216.061,258.479,643.582
4234,311.593,225.733,1250.18
4235,31.8293,17.7145,171.333
4236,375.263,813.807,2093.98
4237,5.2769,13.5438,30.0119
4238,8.1808,8.9937,46.297
4239,2.4081,0.0115,164.777
4240,2482.44,0.0082,1.2242
4241,34.8941,15.2836,3.1227
4242,0.5532,0.009,299.404
4243,0.0031,0.0,0.0287
4244,0.0034,0.0001,0.0054
4245,0.0462,0.0005,0.1926
4246,0.0475,0.0008,0.8535
4247,1.3381,0.0109,4.1434
4248,0.6138,0.0111,2.1038
4249,1.0644,0.0173,1.1587
4250,9.0613,0.1788,0.2424
4251,0.0143,0.0002,0.0111
4252,2.3638,0.0396,3.1899
4253,0.0037,0.0001,0.006
4254,0.0983,0.0025,0.038
4255,1.865,0.0369,7.1226
4256,4.0807,0.1156,5.8796
4257,14.7265,0.2359,3.6934
4258,29.0858,0.4717,49.1703
4259,20.4658,0.3416,8.2617
4260,4.3154,0.1379,3.9465
4261,0.1507,0.001,0.177
4262,0.0167,0.0001,0.0222
4263,23.3274,0.3458,13.3565
4264,4.7492,0.1302,14.9531
4265,0.0093,0.0002,0.0037
4266,4.9529,14.907,3453.5
4267,3404.37,64.1183,478.773
4268,940.256,31403.1,1344.47
4269,14.0673,40.7144,14061.1
4270,5.3129,15.8904,43.8129
4271,14.0311,8.7413,26.7771
4272,2.2316,5.95,12.5181
4273,0.4648,0.9898,2.6129
4274,8.3601,27.8507,67.0185
4275,31.7356,156.502,751.629
4276,52.1877,188.035,600.764
4277,10.2994,42.2523,66.186
4278,19.274,57.4927,43.2633
4279,38.9674,83.0492,174.05
4280,16.5157,35.9897,51.4443
4281,53.4945,134.603,145.509
4282,5.1107,12.5813,23.4349
4283,0.5152,1.6674,7.7059
4284,48.6207,302.848,187.616
4285,324.638,931.171,2292.45
4286,109.365,426.908,883.004
4287,58.8238,270.865,435.283
4288,144.192,623.319,788.746
4289,15.6475,93.8186,107.772
4290,360.502,2144.16,2164.34
4291,11.537,52.4455,93.4119
4292,55.995,318.097,358.328
4293,1.2066,0.645,1445.05
4294,382.471,3.7744,19.2809
4295,5.4212,1883.87,169.642
4296,0.4452,0.6897,3867.62
4297,0.1442,0.2523,6.3564
4298,0.0395,0.0798,2.6658
4299,0.0045,0.0356,0.7018
4300,0.0019,0.0093,0.6508
4301,2.4064,2.0156,42.3532
4302,2.454,6.0305,149.146
4303,0.0737,0.9195,3.7409
4304,0.7161,2.9833,71.9328
4305,0.595,0.7329,2.048
4306,1.1308,2.3971,7.5895
4307,0.091,0.2663,3.7689
4308,0.3086,2.1237,11.1981
4309,0.0693,0.5456,3.5035
4310,0.4595,4.6242,16.4656
4311,5.049,34.8132,88.6208
4312,14.7496,50.9771,1278.54
4313,12.0287,39.1796,535.801
4314,3.5646,11.3269,101.263
4315,8.2208,56.4682,400.289
4316,2.5952,17.5462,51.8647
4317,46.1961,85.6891,623.386
4318,2.0658,6.0333,126.374
4319,15.9139,35.1649,203.809
4320,31.6878,0.0532,1255.9
4321,3686.13,0.1367,294.963
4322,311.826,55.1972,104.571
4323,53.5786,0.0311,2641.87
4324,1.9982,0.0103,5.5698
4325,0.4608,0.0021,1.6048
4326,2.0579,0.0028,1.9245
4327,0.6796,0.0148,1.6437
4328,2.5486,0.0449,11.2355
4329,22.8295,0.2728,82.8674
4330,115.583,0.1691,179.759
4331,13.6442,0.063,9.9322
4332,13.7124,0.0624,10.6261
4333,41.2218,0.0436,14.5495
4334,11.4278,0.0246,5.6375
4335,28.6325,0.1273,16.6298
4336,0.881,0.0106,1.3593
4337,6.2581,0.0164,5.9774
4338,13.0164,0.1486,23.0705
4339,153.025,0.7135,380.285
4340,149.734,1.7774,229.166
4341,25.7647,0.2821,48.9014
4342,39.6668,1.0677,87.7849
4343,11.7689,0.2328,16.3416
4344,680.8,5.25,790.644
4345,24.5351,0.2482,40.0852
4346,14.8347,0.0907,18.8931
4347,533.435,287.904,46008.5
4348,9827.42,301.135,5521.14
4349,598.12,16694.5,2950.92
4350,143.626,47.7718,23393.3
4351,32.1841,84.3596,257.174
4352,45.2294,62.3433,177.989
4353,23.103,53.5698,84.3284
4354,4.7646,8.4152,20.1782
4355,30.8973,66.4319,130.874
4356,53.3176,98.8126,614.638
4357,373.756,358.147,2395.65
4358,120.445,145.929,348.739
4359,170.929,478.556,457.12
4360,90.2762,157.559,296.053
4361,97.9701,153.754,277.427
4362,302.539,818.481,721.717
4363,104.914,144.813,405.188
4364,20.431,56.2729,93.1661
4365,6.0818,16.7676,37.4973
4366,384.615,690.023,3104.7
4367,596.293,835.549,3155.58
4368,89.834,219.757,534.911
4369,330.483,1146.41,2108.57
4370,42.5188,100.787,179.754
4371,256.377,446.142,1802.06
4372,107.838,292.802,512.196
4373,177.089,310.528,874.935
4374,1.5106,0.8991,422.25
4375,91.421,0.2073,9.2821
4376,9.8875,234.376,26.8894
4377,0.0661,0.0315,420.0
4378,0.0843,0.0535,1.1244
4379,0.895,0.0414,1.0137
4380,0.4074,0.0307,0.5241
4381,0.0014,0.0005,0.0037
4382,0.2434,0.2346,3.6212
4383,0.2357,0.4367,12.4863
4384,2.7453,1.9019,20.9743
4385,0.2388,1.0877,2.3488
4386,1.0807,0.6135,4.5094
4387,3.1192,0.6758,17.7316
4388,0.7745,0.0898,0.7971
4389,0.0191,0.2911,0.1
4390,1.6518,1.9817,10.5857
4391,0.2984,0.4892,3.9209
4392,0.0032,0.0089,0.6319
4393,24.5796,13.1609,337.277
4394,36.3485,2.5815,29.316
4395,1.6378,2.8719,12.7228
4396,6.4143,10.2774,58.0417
4397,1.2025,0.7917,7.639
4398,57.9854,75.0815,176.733
4399,0.0021,0.0021,0.0115
4400,0.0029,0.0037,0.0139
4401,4.4656,4.3564,323.302
4402,146.539,5.2376,43.4355
4403,7.6142,677.81,14.2646
4404,2.7495,2.7569,547.19
4405,0.7268,0.7692,3.3635
4406,0.0899,0.1186,2.701
4407,0.8422,1.8421,2.3751
4408,0.0006,0.0012,0.0081
4409,1.2373,4.0666,1.951
4410,0.7178,3.3173,3.5235
4411,2.4066,2.4814,5.0779
4412,0.1654,1.7622,0.671
4413,1.1115,10.0091,3.1042
4414,0.151,1.3577,0.4238
4415,0.0639,0.2342,0.2087
4416,0.1138,0.8689,0.2871
4417,1.0076,1.96,1.2098
4418,0.1575,0.619,1.5723
4419,0.2639,1.4776,0.8146
4420,63.3501,58.6431,301.455
4421,27.5025,16.5808,34.9293
4422,4.7687,10.4643,15.7868
4423,0.6669,1.9712,1.2413
4424,0.5071,0.4685,1.0993
4425,10.0137,95.5781,26.341
4426,0.2179,0.1812,0.7967
4427,0.3886,1.1772,1.4847
4428,1.4225,11.0917,2349.39
4429,204.847,13.0634,88.8571
4430,8.8742,6580.76,421.723
4431,1.1021,2.9009,2351.78
4432,0.1062,1.017,5.9758
4433,0.1012,1.1874,5.4045
4434,0.2053,2.7856,1.8595
4435,0.073,0.1021,0.5593
4436,1.0532,1.2521,5.2865
4437,0.4147,7.2517,69.1414
4438,2.1743,14.7818,147.458
4439,0.3005,7.4519,8.4432
4440,0.6327,2.9811,8.5248
4441,1.4173,2.1056,12.5448
4442,0.0241,0.3623,1.3159
4443,0.6736,11.3404,14.308
4444,0.6508,1.6529,9.1296
4445,0.2991,3.2707,15.8534
4446,0.3715,52.0873,18.8895
4447,9.623,88.8892,472.514
4448,7.0601,242.587,221.871
4449,0.5455,12.2071,35.2169
4450,1.6198,77.3548,93.4487
4451,0.2836,10.2537,19.9115
4452,10.2098,182.013,575.212
4453,0.4296,5.0232,57.7299
4454,0.143,2.784,11.6973
4455,2.1105,0.0998,424.049
4456,69.2588,0.1205,35.6082
4457,1.0227,147.498,49.746
4458,1.0089,0.1154,660.689
4459,0.1593,0.0908,23.6278
4460,0.0469,0.0269,1.3324
4461,0.0213,0.0125,0.6397
4462,0.001,0.0009,0.0393
4463,0.013,0.0756,0.8155
4464,0.2914,0.4153,12.0604
4465,0.2463,1.5216,21.7505
4466,0.4076,1.5061,6.7908
4467,0.0013,0.0495,0.053
4468,0.0205,0.144,2.1815
4469,0.0064,0.0026,0.0921
4470,0.0055,0.0039,0.1723
4471,0.1178,0.5079,3.4606
4472,0.0076,0.0078,1.7068
4473,0.004,0.0133,0.128
4474,7.205,4.5548,347.845
4475,4.5552,5.7654,158.37
4476,1.0511,0.851,26.3087
4477,1.0751,2.7145,24.3589
4478,0.1355,0.1973,2.4385
4479,7.6908,27.4158,169.315
4480,0.5561,1.0385,9.6903
4481,0.0393,0.1338,0.8606
4482,0.1776,0.0028,302.714
4483,35.2147,0.0136,1.7326
4484,0.1537,8.5929,2.198
4485,0.0652,0.0039,615.015
4486,0.0193,0.0005,0.2968
4487,0.5547,0.0013,0.5288
4488,0.0033,0.0023,0.2171
4489,0.0015,0.0006,0.1463
4490,0.1259,0.0015,1.3952
4491,0.0942,0.0054,10.4785
4492,0.2181,0.0188,6.9176
4493,0.0165,0.0029,0.4197
4494,0.0305,0.0028,0.924
4495,0.2463,0.0074,9.9705
4496,0.2065,0.0008,0.1745
4497,0.1174,0.0267,1.1488
