,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
8354,ken,2007,nonmetmin,146.511,4.2076,0.6066,11.9112,2.405,2.4709,2.0287,0.6082,1.6034,0.2533,8.9584,90.3439,0.9004,0.1789,0.2654,1.9028,0.8784,3.0586,74.1594,0.025,0.9901,0.0766,0.1008,0.1505,0.4665,0.7322,25.7814,nonmetmin,27.8456,0.926,0.1334,1.7341,0.1796,0.7721,0.6627,0.3143,0.1647,0.0961,5.0456,64.2461,0.9036,0.1458,0.1999,0.5678,0.2376,0.0987,0.1949,0.0029,0.5786,0.031254,0.007,0.0176,0.0283,0.0056,2.635,0.555947,0.014612,0.017701,0.021138,0.016638
8356,ken,2007,fabmetals,8.2774,0.1992,0.2768,14.4526,11.5757,0.6697,1.8055,1.0529,2.2437,0.2433,1.5228,0.1657,0.3206,18.9506,0.4265,1.4964,0.3924,0.3724,5.9968,0.0322,1.0398,0.2344,0.259,0.2692,0.817,0.4238,15.2842,fabmetals,1.5732,0.0438,0.0609,2.1041,0.8645,0.2092,0.5898,0.5441,0.2305,0.0923,0.8577,0.1178,0.3217,15.4435,0.3212,0.4465,0.1062,0.012,0.0158,0.0037,0.6076,0.095669,0.018,0.0316,0.0495,0.0032,1.5621,0.220836,0.009375,0.004511,0.005164,0.004702
8358,ken,2007,machinery,34.9427,1.0844,1.8787,8.6026,1.9133,2.9687,5.1158,0.8632,1.0005,0.8006,3.1618,0.8152,1.4491,0.3892,2.3056,159.511,1.1558,2.7225,8.7549,0.113,6.7939,1.6073,0.4386,0.3048,2.4803,0.9761,43.8461,machinery,6.6411,0.2387,0.4132,1.2524,0.1429,0.9276,1.6712,0.4461,0.1028,0.3036,1.7808,0.5797,1.4542,0.3172,1.7366,47.5996,0.3127,0.0879,0.023,0.0131,3.97,0.655883,0.0304,0.0357,0.1503,0.0074,4.4813,0.287292,0.019859,0.012433,0.014784,0.012948
8359,ken,2007,othermanuf,71.5753,1.2376,1.6943,6.2553,0.6973,0.9819,15.2944,1.0001,0.6681,0.302,2.1499,0.6362,1.1625,0.0712,0.2346,0.6089,70.0493,0.3164,7.2649,0.0282,1.0153,0.1062,0.0773,0.0995,0.3413,1.0777,17.6517,othermanuf,13.6034,0.2724,0.3727,0.9107,0.0521,0.3068,4.9962,0.5168,0.0686,0.1145,1.2109,0.4524,1.1665,0.058,0.1767,0.1817,18.9505,0.0102,0.0191,0.0033,0.5933,0.043323,0.0054,0.0117,0.0207,0.0082,1.8041,0.413105,0.006114,0.005504,0.009009,0.005994
8362,ken,2007,distribution,541.81,3.2487,6.1278,158.82,82.8647,29.3593,66.6102,11.9238,14.6394,9.327,28.3045,2.5348,6.1797,2.0908,2.5842,13.2126,4.4276,7.6241,22.6532,35.2957,11.0756,1.5123,2.3563,2.8398,10.0172,4.3213,248.477,distribution,102.975,0.715,1.3478,23.1216,6.1889,9.1738,21.7596,6.1614,1.5041,3.5374,15.9419,1.8026,6.2012,1.7039,1.9465,3.9428,1.1978,0.2461,0.0595,4.1037,6.4719,0.617116,0.1633,0.333,0.6069,0.0329,25.3954,0.668477,0.000836,0.001218,0.048495,0.001042
8363,ken,2007,transport,76.8387,2.9502,5.0164,45.2958,26.4941,4.7038,10.6925,2.7212,3.8229,2.9561,8.5669,3.2585,2.4366,0.5587,0.5731,3.2155,2.5309,3.3469,9.3138,1.6076,1396.25,2.9885,3.5021,2.7869,7.0706,1.9249,270.078,transport,14.6038,0.6493,1.1034,6.5943,1.9787,1.4698,3.4929,1.4061,0.3928,1.1211,4.8251,2.3172,2.445,0.4553,0.4316,0.9595,0.6847,0.108,0.0245,0.1869,815.882,1.21948,0.2428,0.3268,0.4284,0.0147,27.6031,0.566654,0.188666,0.232962,0.17475,0.174588
8364,ken,2007,communcation,37.9595,0.879,1.5212,15.5776,9.1671,3.195,8.3521,1.2673,1.4864,1.4305,3.6331,0.5162,0.8141,0.2874,0.2799,1.8677,0.7673,1.6591,3.7088,1.8446,12.1648,727.028,6.479,5.1522,12.53,0.7533,248.53,communcation,7.2145,0.1935,0.3346,2.2678,0.6847,0.9983,2.7284,0.6548,0.1527,0.5425,2.0463,0.3671,0.817,0.2342,0.2108,0.5573,0.2076,0.0536,0.0097,0.2145,7.1084,296.671,0.4491,0.6042,0.7592,0.0057,25.4009,0.892581,0.043782,0.085156,0.068939,0.059715
8365,ken,2007,finance,51.0533,3.4577,11.3658,32.7211,15.4415,17.3281,32.6573,4.0013,5.3198,4.641,13.8908,1.4902,4.2464,1.1122,1.2089,5.7367,1.7183,10.4482,12.6848,1.5852,13.3764,2.8716,370.466,8.6297,10.3719,2.1888,73.1998,finance,9.7031,0.761,2.4999,4.7637,1.1533,5.4144,10.6682,2.0676,0.5466,1.7601,7.8237,1.0597,4.2612,0.9063,0.9105,1.7119,0.4648,0.3373,0.0333,0.1843,7.8164,1.17176,25.6794,1.012,0.6284,0.0167,7.4813,0.742351,0.004489,0.007262,0.019778,0.005943
8366,ken,2007,insurance,4.6331,0.289,0.8831,3.8337,1.8172,1.7285,4.2087,0.4268,0.6619,0.4476,1.0908,0.1291,0.3697,0.093,0.1027,0.4724,0.1665,1.0932,1.0675,0.1169,2.1823,0.1374,0.9773,172.726,0.6737,0.3221,8.1203,insurance,0.8806,0.0636,0.1942,0.5581,0.1357,0.5401,1.3749,0.2206,0.068,0.1697,0.6144,0.0918,0.371,0.0758,0.0774,0.141,0.045,0.0353,0.0028,0.0136,1.2752,0.056074,0.0677,20.2558,0.0408,0.0025,0.8299,0.58282,0.004338,0.00551,0.005531,0.005585
8367,ken,2007,obsict,110.116,4.3999,14.6657,79.9781,51.4817,26.4498,91.642,8.7462,10.3431,11.8649,26.6539,2.6631,6.4472,2.3076,2.1048,12.3595,4.2239,10.2578,18.3631,3.729,26.192,6.4208,20.6744,11.3306,413.137,4.9338,206.269,obsict,20.9284,0.9683,3.2257,11.6435,3.845,8.2646,29.9368,4.5194,1.0627,4.4999,15.0123,1.8938,6.4697,1.8805,1.5854,3.6882,1.1427,0.3311,0.0483,0.4336,15.305,2.62006,1.4331,1.3288,25.0321,0.0376,21.0816,0.592742,0.005479,0.007077,0.036916,0.006731
8370,kgz,2007,primaryagr,518.857,0.02,0.7969,48.9967,5.0563,20.3894,6.6244,2.9935,0.0036,0.0105,0.0302,0.1587,0.7441,0.0111,0.0565,0.1185,0.0152,0.0642,0.5593,26.5246,0.6986,0.0453,0.0301,0.0712,0.0623,0.2009,10.3198,primaryagr,95.915,0.0169,0.3623,13.3232,0.5813,7.4392,6.6582,2.9099,0.0047,0.0064,0.0316,0.1618,0.7684,0.0095,0.0439,0.081,0.0048,0.0043,0.029,5.3405,0.62,0.015823,0.0089,0.0441,0.0443,0.1644,1.0994,0.388177,0.105422,0.124223,0.116588,0.131601
8372,kgz,2007,energy,262.094,8.0641,438.895,59.2833,10.8673,17.0965,16.3537,4.0426,1.9977,5.7954,16.6441,29.9255,66.6507,2.6423,9.2011,26.847,8.3637,19.7839,32.8186,110.916,58.4416,5.8803,1.1436,0.6815,7.1175,16.3396,140.308,energy,48.4503,6.8205,199.557,16.1203,1.2494,6.2377,16.4371,3.9297,2.5635,3.5042,17.3891,30.524,68.8268,2.2441,7.1393,18.3532,2.64,1.3139,1.7015,22.3322,51.8673,2.05345,0.3385,0.4218,5.0665,13.3734,14.9478,0.617845,0.165604,0.310592,0.485809,0.184459
8375,kgz,2007,textiles,0.025,0.0006,0.0321,0.0193,0.0044,5.5607,1.7027,0.1004,0.0001,0.0004,0.0012,0.0073,0.031,0.0004,0.0034,0.0035,0.0006,0.0027,0.0128,0.0477,0.0088,0.001,0.0002,0.0002,0.0017,0.0056,0.3065,textiles,0.0046,0.0005,0.0146,0.0053,0.0005,2.0289,1.7114,0.0976,0.0002,0.0003,0.0013,0.0075,0.032,0.0003,0.0027,0.0024,0.0002,0.0002,0.0007,0.0096,0.0078,0.000361,0.0001,0.0001,0.0012,0.0046,0.0327,0.079284,0.013526,0.003255,0.003409,0.015233
8376,kgz,2007,clothing,0.0108,0.0003,0.0119,0.0088,0.002,0.001,13.2832,0.0002,0.0001,0.0002,0.0005,0.0026,0.0397,0.0003,0.0012,0.0016,0.0002,0.001,0.0083,0.0142,0.0056,0.0003,0.0001,0.0,0.0013,0.0017,0.0297,clothing,0.002,0.0002,0.0054,0.0024,0.0002,0.0004,13.3509,0.0002,0.0001,0.0001,0.0005,0.0027,0.041,0.0002,0.0009,0.0011,0.0001,0.0001,0.0004,0.0029,0.005,0.000117,0.0,0.0,0.0009,0.0014,0.0032,0.186181,0.039929,0.022566,0.011533,0.037575
8389,kgz,2007,distribution,19.5524,0.1248,6.4827,9.7968,2.1242,3.4703,2.5304,0.5391,0.0295,0.0857,0.2458,1.133,4.0811,0.0875,0.356,0.9199,0.1236,0.5432,5.2659,324.229,2.7144,0.3062,0.1107,0.1262,0.2334,0.6409,7.7697,distribution,3.6144,0.1056,2.9475,2.664,0.2442,1.2662,2.5433,0.524,0.0379,0.0518,0.2568,1.1557,4.2144,0.0743,0.2763,0.6288,0.039,0.0361,0.273,65.2812,2.409,0.106945,0.0328,0.0781,0.1661,0.5245,0.8277,0.40749,0.087022,0.107644,0.077657,0.08551
8397,khm,2007,primaryagr,496.397,5.8263,0.0447,574.508,12.1559,77.3869,30.8717,49.7616,1.6923,0.5641,33.6542,0.3291,0.305,0.1949,2.4995,1.3169,7.0878,0.0489,5.7682,17.9957,5.2316,0.2511,0.3295,0.471,14.8129,112.188,30.7891,primaryagr,58.8959,0.6379,0.0,26.7423,1.9444,76.8555,30.1655,36.5163,1.2445,0.173,31.1164,0.0392,0.2983,0.0954,0.6167,0.1511,1.6645,0.0076,0.0488,3.9118,3.7363,0.188639,0.2229,0.1962,3.2596,37.4552,2.6047,0.712285,0.012851,0.0275,0.106632,0.021739
8398,khm,2007,otherprim,16.0826,321.774,0.0479,230.484,2.8353,16.1354,11.8812,9.3408,48.0046,0.8927,4.0146,5.8155,5.6114,0.8469,5.4465,2.9,13.1454,0.0485,78.0311,9.9267,3.7744,0.1897,0.2099,0.2991,6.7053,82.9322,20.0563,otherprim,1.9082,35.2301,0.0,10.7286,0.4535,16.0246,11.6094,6.8545,35.3003,0.2738,3.7118,0.6929,5.488,0.4147,1.3439,0.3328,3.0871,0.0076,0.6595,2.1578,2.6956,0.142474,0.142,0.1246,1.4755,27.6878,1.6967,0.823179,0.007206,0.01782,0.056945,0.012365
8400,khm,2007,procfoods,5.1993,1.2008,0.0046,126.18,1.0261,3.9944,1.7104,3.1913,0.2632,0.077,0.5604,0.0494,0.0425,0.0216,0.2504,0.1412,0.6144,0.0046,0.7272,2.2731,0.5739,0.03,0.0331,0.0549,1.4831,15.4291,3.6416,procfoods,0.6169,0.1315,0.0,5.8735,0.1641,3.967,1.6713,2.3419,0.1936,0.0236,0.5181,0.0059,0.0416,0.0106,0.0618,0.0162,0.1443,0.0007,0.0061,0.4941,0.4099,0.022562,0.0224,0.0229,0.3264,5.1512,0.3081,0.082668,0.010218,0.002538,0.007541,0.015868
8402,khm,2007,textiles,0.0348,0.0092,0.0011,0.0923,0.0083,301.946,36.3403,2.1782,0.0514,0.0068,0.1192,0.0038,0.0032,0.0039,0.0795,0.0259,0.2945,0.001,0.0847,0.1846,0.1377,0.0019,0.004,0.0196,0.0419,0.24,0.1181,textiles,0.0041,0.001,0.0,0.0043,0.0013,299.873,35.5091,1.5984,0.0378,0.0021,0.1102,0.0004,0.0031,0.0019,0.0196,0.003,0.0692,0.0002,0.0007,0.0401,0.0983,0.001448,0.0027,0.0081,0.0092,0.0801,0.01,0.209347,0.237589,0.149428,0.112887,0.199603
8403,khm,2007,clothing,0.0321,0.0145,0.0081,0.1005,0.0155,1.9528,849.92,0.5473,0.0204,0.0055,0.0336,0.0067,0.0078,0.0098,0.1803,0.0412,0.0437,0.0032,0.1229,0.4502,0.4983,0.006,0.0121,0.0226,0.0918,0.4254,0.2742,clothing,0.0038,0.0016,0.0,0.0047,0.0025,1.9394,830.478,0.4016,0.015,0.0017,0.031,0.0008,0.0077,0.0048,0.0445,0.0047,0.0103,0.0005,0.001,0.0979,0.3559,0.004489,0.0082,0.0094,0.0202,0.142,0.0232,0.370208,0.387708,0.431208,0.278837,0.365098
8405,khm,2007,lumber,0.2481,0.1226,0.0025,0.4884,0.0432,0.8305,1.4272,0.4447,16.8228,0.0214,0.0793,0.1235,0.1031,0.053,0.5495,0.2195,3.066,0.002,5.3134,0.7572,0.2587,0.0054,0.0099,0.011,0.1315,0.2589,0.621,lumber,0.0294,0.0134,0.0,0.0227,0.0069,0.8248,1.3946,0.3263,12.3707,0.0066,0.0733,0.0147,0.1008,0.0259,0.1356,0.0252,0.72,0.0003,0.0449,0.1646,0.1848,0.004044,0.0067,0.0046,0.0289,0.0865,0.0525,0.136486,0.014692,0.006024,0.005576,0.020517
8406,khm,2007,paperpub,0.0641,0.0263,0.0077,0.3676,0.113,1.1795,1.2925,0.5964,0.1361,1.5718,0.0783,0.0536,0.0142,0.015,0.1963,0.0943,0.1701,0.004,0.4084,0.4443,0.4199,0.0222,0.0405,0.0743,0.3368,0.3429,1.3992,paperpub,0.0076,0.0029,0.0,0.0171,0.0181,1.1714,1.263,0.4377,0.1001,0.4821,0.0724,0.0064,0.0138,0.0073,0.0484,0.0108,0.0399,0.0006,0.0035,0.0966,0.2999,0.016687,0.0274,0.0309,0.0741,0.1145,0.1184,0.086128,0.000807,0.000209,0.001499,0.000607
8407,khm,2007,chemicals,0.8867,0.1257,0.0073,1.349,0.1048,8.268,2.1257,1.7964,0.1327,0.0396,32.6987,0.0339,0.0293,0.0266,0.5484,0.2145,0.2894,0.012,0.5702,0.3349,0.466,0.0067,0.0108,0.014,0.2199,0.5078,0.5472,chemicals,0.1052,0.0138,0.0,0.0628,0.0168,8.2112,2.0771,1.3182,0.0976,0.0122,30.233,0.004,0.0287,0.013,0.1353,0.0246,0.068,0.0019,0.0048,0.0728,0.3328,0.005022,0.0073,0.0058,0.0484,0.1695,0.0463,0.245669,0.020971,0.015478,0.014422,0.025938
8413,khm,2007,othermanuf,0.0186,0.0476,0.0018,0.0951,0.0174,0.5234,2.8535,1.1126,0.0553,0.0068,0.0152,0.0097,0.0085,0.0055,0.0738,0.0422,11.2351,0.0016,0.2297,0.1187,0.1976,0.0055,0.0067,0.0097,0.0334,0.2391,0.679,othermanuf,0.0022,0.0052,0.0,0.0044,0.0028,0.5198,2.7882,0.8164,0.0407,0.0021,0.0141,0.0012,0.0083,0.0027,0.0182,0.0048,2.6384,0.0002,0.0019,0.0258,0.1411,0.00412,0.0046,0.0041,0.0074,0.0798,0.0574,0.072901,0.005554,0.001216,0.002407,0.004757
8415,khm,2007,construction,0.2911,0.1113,0.0399,0.7858,0.0511,1.2673,1.0579,0.4746,0.1659,0.0641,0.1041,0.0613,0.0286,0.0309,0.3143,0.139,0.1546,0.0316,334.447,1.0205,0.5546,0.0298,0.0724,0.053,0.3119,0.5919,3.7866,construction,0.0345,0.0122,0.0,0.0366,0.0082,1.2586,1.0337,0.3483,0.122,0.0197,0.0962,0.0073,0.0279,0.0151,0.0775,0.016,0.0363,0.0049,2.8269,0.2218,0.3961,0.022388,0.049,0.0221,0.0686,0.1976,0.3203,0.3718,0.001311,0.001465,0.002435,0.001419
8416,khm,2007,distribution,16.9871,3.364,0.2245,52.2414,2.7499,103.176,111.59,29.9304,8.5818,1.6764,7.8982,1.4354,2.8634,1.7863,22.7777,13.9653,15.7293,0.088,28.2323,437.81,16.0407,0.2722,0.4188,0.6925,6.4435,30.7661,24.0816,distribution,2.0155,0.3683,0.0,2.4317,0.4399,102.467,109.038,21.9636,6.3106,0.5142,7.3026,0.171,2.8005,0.8748,5.6203,1.6025,3.6939,0.0137,0.2386,95.1679,11.456,0.204505,0.2834,0.2885,1.4179,10.2716,2.0373,0.668435,0.024117,0.04843,0.130115,0.03825
8417,khm,2007,transport,3.3635,2.3841,0.0999,12.7861,0.9873,23.8269,23.8631,12.1308,3.6521,0.4631,1.6221,1.3184,1.9226,0.4803,5.5436,3.1515,2.9703,0.056,18.6033,12.0675,348.741,0.3823,0.2189,0.2915,1.7602,4.6353,9.7503,transport,0.3991,0.261,0.0,0.5952,0.1579,23.6633,23.3173,8.9019,2.6856,0.1421,1.4998,0.1571,1.8803,0.2352,1.3679,0.3616,0.6975,0.0087,0.1572,2.6231,249.065,0.287182,0.1481,0.1214,0.3873,1.5475,0.8249,0.375223,0.108589,0.122409,0.107537,0.096096
8418,khm,2007,communcation,0.2738,0.172,0.0151,1.0177,0.0928,3.0478,3.2562,1.066,0.3199,0.0419,0.1763,0.0596,0.0768,0.0623,0.5658,0.4369,0.4332,0.0228,1.288,3.3623,1.7537,53.1934,0.2887,0.2503,0.6442,0.7905,3.5746,communcation,0.0325,0.0188,0.0,0.0474,0.0148,3.0269,3.1817,0.7823,0.2352,0.0128,0.163,0.0071,0.0751,0.0305,0.1396,0.0501,0.1017,0.0036,0.0109,0.7309,1.2524,39.9604,0.1953,0.1043,0.1418,0.2639,0.3024,0.86312,0.0079,0.020486,0.017021,0.014003
8419,khm,2007,finance,1.5148,0.4322,0.0867,4.5625,0.3302,13.4248,9.2823,2.3173,1.1794,0.1584,0.7914,0.1908,0.3065,0.2413,2.2432,1.0731,1.6116,0.0714,3.8423,12.9499,2.9345,0.1921,8.0364,0.2437,1.2217,2.4349,5.1885,finance,0.1797,0.0473,0.0,0.2124,0.0528,13.3326,9.07,1.7005,0.8673,0.0486,0.7317,0.0227,0.2998,0.1182,0.5535,0.1231,0.3785,0.0111,0.0325,2.815,2.0958,0.144348,5.4378,0.1015,0.2688,0.8129,0.4389,0.530466,0.001732,0.00276,0.013345,0.002459
8420,khm,2007,insurance,0.2355,0.0642,0.0094,0.6788,0.0456,1.9685,1.5586,0.3733,0.1733,0.0185,0.108,0.0283,0.0353,0.0245,0.2508,0.1602,0.2104,0.0063,0.5361,1.9076,1.1846,0.0174,0.0259,6.9657,0.146,0.2654,0.4774,insurance,0.0279,0.007,0.0,0.0316,0.0073,1.9549,1.5229,0.2739,0.1274,0.0057,0.0999,0.0034,0.0346,0.012,0.0619,0.0184,0.0494,0.001,0.0045,0.4147,0.846,0.013034,0.0175,2.9023,0.0321,0.0886,0.0404,0.418494,0.001182,0.001486,0.002876,0.001532
8421,khm,2007,obsict,3.9315,1.2163,0.0589,7.6101,0.9537,11.533,11.0325,3.326,0.9999,0.1203,0.8717,0.2232,0.242,0.1911,2.3495,1.4479,1.2482,0.0575,5.847,12.5965,11.0148,0.4215,0.4523,0.5859,55.8537,3.4218,9.617,obsict,0.4665,0.1332,0.0,0.3542,0.1525,11.4538,10.7802,2.4407,0.7353,0.0369,0.806,0.0266,0.2367,0.0936,0.5797,0.1662,0.2931,0.009,0.0494,2.7381,7.8666,0.316652,0.3061,0.2441,12.2907,1.1424,0.8136,0.407393,0.005085,0.006224,0.01824,0.006875
8422,khm,2007,oconsumer,1.5622,0.3548,0.0339,3.4402,0.4848,23.7425,12.5182,3.3955,0.6249,0.0966,0.6081,0.1499,0.1238,0.1998,2.1685,1.0226,1.0574,0.0766,3.7081,8.2604,2.5666,0.5317,0.5703,0.8007,1.854,544.923,62.0095,oconsumer,0.1854,0.0388,0.0,0.1601,0.0775,23.5794,12.2318,2.4917,0.4595,0.0296,0.5622,0.0179,0.121,0.0978,0.5351,0.1173,0.2483,0.0119,0.0313,1.7956,1.833,0.399395,0.3859,0.3336,0.408,181.928,5.2459,0.547179,0.057097,0.093859,0.078046,0.089932
8424,kor,2007,primaryagr,7076.96,26.894,2.4233,6307.07,214.175,37.7958,32.87,4.9838,1.5984,21.6512,190.259,6.2627,34.3179,21.8139,225.187,519.297,19.2279,1.9848,586.791,2516.24,67.972,90.6191,17.0713,29.152,72.415,731.101,887.225,primaryagr,219.987,5.0671,9.3349,481.568,24.2164,34.0289,3.6457,2.7382,1.6537,11.0744,173.861,5.9677,34.45,16.7757,168.096,417.554,7.4768,0.0166,33.8992,78.5898,48.0075,3.63104,2.9751,1.1338,23.3527,35.5273,10.2233,0.58332,0.00077,0.001755,0.007542,0.001138
8425,kor,2007,otherprim,71.6163,1059.88,0.9964,621.423,23.0053,9.0728,7.9963,1.2705,5.6058,6.9548,59.7236,82.9677,47.2088,12.2837,103.601,290.777,13.5458,0.8499,738.552,512.171,18.4308,19.9247,3.9258,6.5342,19.0622,144.15,168.853,otherprim,2.2262,199.694,3.8382,47.448,2.6012,8.1686,0.8869,0.6981,5.7998,3.5573,54.5762,79.0595,47.3905,9.4466,77.3354,233.806,5.2673,0.0071,42.6665,15.9966,13.0174,0.798368,0.6842,0.2541,6.1472,7.0049,1.9457,0.45992,0.000945,0.001699,0.003539,0.00124
8426,kor,2007,energy,202.694,79.116,951.443,481.723,81.6022,407.49,182.491,25.8966,9.5681,138.959,2913.89,58.8651,488.849,159.565,1302.58,2164.47,88.1996,44.6551,1707.53,1089.32,3165.9,162.49,66.458,122.835,342.428,400.271,2044.04,energy,6.3007,14.9063,3665.04,36.7813,9.2266,366.878,20.2405,14.2282,9.8992,71.0763,2662.75,56.0922,490.731,122.711,972.337,1740.4,34.2963,0.3744,98.6448,34.0227,2236.03,6.51085,11.5819,4.7775,110.427,19.4509,23.553,0.136591,0.046281,0.024696,0.052205,0.020539
8427,kor,2007,procfoods,276.437,5.1918,1.0002,4430.36,81.5581,15.1736,14.4405,2.1312,0.6773,9.8384,68.4427,2.2996,14.9436,9.5472,97.6771,228.074,7.8426,0.8492,166.291,1188.62,29.4561,41.0224,7.361,12.4881,30.6981,307.252,240.376,procfoods,8.593,0.9782,3.8527,338.275,9.2216,13.6613,1.6016,1.1709,0.7007,5.0323,62.5438,2.1913,15.0011,7.3421,72.9133,183.388,3.0496,0.0071,9.6067,37.124,20.8044,1.64374,1.2828,0.4857,9.8997,14.9307,2.7698,0.136281,0.004707,0.002506,0.003367,0.005451
8428,kor,2007,bevtobacco,5.1403,4.258,0.5057,27.9102,1887.29,6.9566,7.5114,1.0645,0.3575,4.765,20.4845,1.2692,7.9713,4.9876,48.8522,118.318,3.9012,0.4478,82.9465,627.384,15.6915,22.1137,4.1068,7.0253,17.0202,179.398,119.28,bevtobacco,0.1598,0.8023,1.948,2.131,213.392,6.2632,0.8331,0.5849,0.3699,2.4372,18.719,1.2094,8.002,3.8357,36.4668,95.1362,1.517,0.0038,4.7919,19.5951,11.0827,0.886081,0.7157,0.2732,5.4887,8.7177,1.3744,0.311181,0.001474,0.001792,0.001816,0.001799
8429,kor,2007,textiles,10.974,14.673,0.6779,25.0913,4.1652,3456.38,537.909,23.1488,0.3494,6.6503,75.4731,2.9133,5.3611,4.3824,129.232,84.3503,100.477,0.2912,110.679,64.3619,24.4825,8.0208,3.059,4.8744,15.3538,66.1622,125.971,textiles,0.3411,2.7645,2.6113,1.9158,0.471,3111.9,59.6606,12.7185,0.3615,3.4016,68.9683,2.776,5.3817,3.3702,96.4678,67.824,39.0702,0.0024,6.394,2.0102,17.2916,0.321387,0.5331,0.1896,4.9514,3.2151,1.4515,0.228583,0.025826,0.023062,0.014298,0.023628
8430,kor,2007,clothing,2.0013,0.4803,0.5719,8.1343,2.0233,3.0765,3041.83,0.6758,0.2102,2.0346,11.1257,0.6852,5.0479,4.021,30.7555,60.863,3.2844,0.3548,58.722,60.4974,16.8788,7.547,4.0773,7.4819,14.5328,51.2101,124.575,clothing,0.0622,0.0905,2.2032,0.6211,0.2288,2.7699,337.376,0.3713,0.2175,1.0407,10.1668,0.653,5.0674,3.0923,22.9582,48.9384,1.2771,0.003,3.3924,1.8895,11.9213,0.302402,0.7106,0.291,4.6866,2.4885,1.4355,0.2591,0.002626,0.002658,0.001888,0.002945
8431,kor,2007,leather,0.8752,0.4069,0.258,4.2803,1.0387,3.625,31.1393,409.175,0.0757,1.1803,5.4884,0.3237,2.001,2.7244,19.6877,37.5055,14.5906,0.1634,31.2459,26.2966,4.9431,3.2361,2.0067,2.2539,4.6891,45.6646,43.8898,leather,0.0272,0.0767,0.9938,0.3268,0.1174,3.2637,3.4537,224.81,0.0783,0.6037,5.0154,0.3084,2.0087,2.0951,14.6963,30.1573,5.6735,0.0014,1.8051,0.8213,3.4912,0.129669,0.3497,0.0877,1.5121,2.219,0.5057,0.180435,0.002588,0.001824,0.001239,0.001917
8432,kor,2007,lumber,7.037,11.2979,0.5781,19.9174,3.9306,3.4989,5.722,0.6014,166.197,3.5712,13.5873,3.2951,9.2493,10.7579,102.194,118.645,79.8915,0.1685,519.661,37.5372,14.8593,4.2385,1.3136,2.1134,8.3934,24.9406,70.8065,lumber,0.2187,2.1286,2.2268,1.5208,0.4444,3.1502,0.6346,0.3305,171.949,1.8266,12.4162,3.1399,9.2849,8.2732,76.2851,95.3995,31.0657,0.0014,30.021,1.1724,10.4949,0.169834,0.2289,0.0822,2.7067,1.212,0.8159,0.229513,0.001383,0.00124,0.0019,0.001221
8433,kor,2007,paperpub,49.0361,6.6343,5.15,260.513,88.965,66.3174,102.132,17.8959,3.4558,2245.72,251.907,14.0165,41.0333,39.5414,273.871,936.694,58.0077,3.4486,628.591,691.468,131.754,132.648,98.1532,128.959,489.416,560.134,1284.78,paperpub,1.5243,1.25,19.8384,19.8912,10.0591,59.7079,11.3277,9.8324,3.5754,1148.67,230.196,13.3562,41.1912,30.4088,204.437,753.172,22.5562,0.0289,36.314,21.5966,93.0555,5.31512,17.1056,5.0158,157.829,27.2193,14.8043,0.287509,0.006557,0.007365,0.012033,0.00805
8434,kor,2007,chemicals,230.135,28.1545,25.0772,475.107,100.885,524.274,177.42,38.4923,11.8156,118.243,12198.4,22.0035,131.557,154.383,2553.81,2976.36,178.089,13.6651,2069.62,581.01,325.214,69.3209,23.9858,37.8509,155.263,433.553,3001.2,chemicals,7.1537,5.3046,96.5995,36.2762,11.4069,472.022,19.678,21.1486,12.2245,60.4805,11147.1,20.967,132.063,118.726,1906.35,2393.21,69.2497,0.1146,119.563,18.1467,229.694,2.77764,4.1801,1.4722,50.0697,21.0682,34.5822,0.171152,0.105564,0.070583,0.069171,0.084789
8435,kor,2007,nonmetmin,7.6098,1.6311,2.3045,29.2086,68.8152,9.5813,8.104,1.2004,0.5113,8.3,112.409,672.87,107.514,26.3568,330.921,1254.01,26.6033,2.6309,4117.46,94.093,28.3068,15.2802,4.1907,6.4584,33.2844,71.5124,301.156,nonmetmin,0.2365,0.3073,8.8771,2.2302,7.7808,8.6264,0.8988,0.6596,0.529,4.2454,102.721,641.174,107.928,20.2693,247.023,1008.32,10.3446,0.0221,237.867,2.9388,19.9927,0.612264,0.7303,0.2512,10.7337,3.4751,3.4702,0.284736,0.004485,0.004989,0.009971,0.004983
