,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
9823,usa,2007,finance,2391.33,525.281,8042.39,11392.4,3132.59,1512.77,2184.37,243.798,2728.26,2644.16,12741.8,333.757,1376.27,1195.65,19042.1,29467.5,2112.91,2454.3,68021.7,68484.2,9246.69,13506.7,505136.0,26114.8,11143.2,34837.6,144035.0,finance,1201.82,345.754,2131.87,1085.84,176.119,389.779,83.933,52.9299,250.378,655.188,6902.94,221.185,1458.05,620.741,6129.56,10817.5,565.394,25.1512,343.489,671.752,2859.51,554.715,34838.6,1514.29,3160.3,1037.96,1663.75,0.659892,0.032814,0.053528,0.069343,0.038308
9850,ven,2007,finance,68.6135,24.445,1475.14,341.227,59.6501,11.1506,38.1599,36.0972,4.9622,36.1513,125.356,8.695,75.0402,20.3801,94.0614,54.9409,41.6785,12.8756,505.067,412.43,115.299,97.4527,172.01,9.5925,88.6103,40.6256,618.748,finance,1.8888,11.3833,1418.86,4.5021,2.189,0.8417,0.3736,1.045,0.5812,0.5376,39.8554,3.7228,75.7872,3.3437,7.9484,4.3202,0.7127,0.0726,0.1695,2.6629,17.3906,4.50838,16.6536,0.304,4.0699,0.7573,3.361,0.636977,0.000442,0.000487,0.030253,0.000446
9877,vnm,2007,finance,3.459,11.6946,13.4375,21.1752,3.9084,6.2895,17.346,22.6238,13.1229,0.7171,4.1741,1.0664,1.1702,0.6957,2.5491,7.8102,1.7297,0.0056,18.9546,23.0696,0.9063,12.3888,364.296,0.6401,7.0555,6.5959,47.9472,finance,1.8565,3.3997,11.1479,11.363,0.1897,5.4917,16.3919,22.4836,13.0168,0.2533,2.7365,0.8579,0.9634,0.6062,0.8481,7.2282,1.5114,0.0006,0.3538,2.1478,0.4912,4.82005,244.679,0.5466,6.4939,2.0243,2.6862,0.632394,0.007002,0.01482,0.014108,0.011679
9904,zaf,2007,finance,71.0438,52.9993,46.0223,255.192,125.437,25.7147,65.6931,21.0486,13.6695,27.8328,117.576,7.9647,173.733,32.3978,120.94,207.326,67.7739,39.2339,169.567,67.195,66.2838,22.5675,1519.36,166.483,481.633,119.521,327.906,finance,25.9069,47.4825,36.5237,28.9094,16.342,7.4493,5.0608,3.3034,13.4599,17.5081,57.2446,5.1977,174.227,18.5441,48.2044,93.4487,16.4106,1.5117,0.5693,13.4094,28.5896,2.3832,401.028,11.2117,27.1321,14.7742,5.7205,0.582849,0.007763,0.014009,0.017726,0.010012
9931,zmb,2007,finance,21.888,16.3098,12.4918,96.8513,5.8456,7.2852,20.6581,4.5649,0.7656,0.9469,2.5746,0.9911,109.326,0.9553,1.0489,3.6821,0.4249,0.0715,36.4776,9.226,1.5152,0.3072,7.1346,1.1902,1.4013,0.0946,106.927,finance,5.5414,6.0398,2.0113,6.2864,0.235,1.5482,1.1161,0.5239,0.7099,0.6541,1.9378,0.9904,109.68,0.9589,0.5839,3.0078,0.3909,0.0032,0.0096,0.459,1.1713,0.0964,5.3288,1.0627,0.2499,0.0122,0.6723,0.66286,0.001552,0.007462,0.048592,0.001953
9958,zwe,2007,finance,5.51,0.2296,0.2593,1.6035,0.3929,0.2117,0.3086,0.1139,0.2526,0.1896,0.02,0.0293,0.9269,0.0179,0.0892,0.1101,0.0538,0.0035,0.3898,0.3185,0.0583,0.033,44.8669,0.0565,0.1157,0.0728,0.2268,finance,4.307,0.2447,0.0147,0.4598,0.1351,0.0787,0.0427,0.0466,0.1314,0.0409,0.021,0.029,0.9846,0.0127,0.02,0.0362,0.0206,0.0001,0.0065,0.0184,0.0352,0.0054,12.4183,0.013,0.0529,0.0074,0.0073,0.654966,0.006044,0.015444,0.01141,0.009759
9985,alb,2011,finance,18.46,5.01,2.74,16.36,1.08,3.79,5.61,11.45,2.69,1.56,0.64,1.01,2.54,2.55,0.48,1.81,0.5,0.27,37.85,90.49,15.95,5.9,51.09,0.7,53.93,5.15,29.95,finance,1.28,3.98,0.51,0.89,0.07,2.46,4.78,10.01,0.69,0.46,0.3,0.51,2.54,0.84,0.33,1.39,0.28,0.02,0.24,8.78,9.77,2.17,24.52,0.18,11.83,2.59,0.96,0.6887,0.01,0.0152,0.0372,0.0122
10012,are,2011,finance,1.33,0.31,16.4,3.05,0.48,0.31,0.82,0.15,0.21,1.23,11.77,0.89,6.35,0.85,6.39,18.17,5.93,2.52,78.86,92.83,29.86,816.1,23329.0,20.26,38.59,19.58,25.31,finance,0.12,0.29,15.62,1.3,0.15,0.16,0.24,0.03,0.1,0.62,2.2,0.3,4.99,0.42,2.22,12.57,4.07,0.01,0.62,2.58,8.82,36.51,1301.94,8.41,15.56,1.23,0.52,0.9276,0.0108,0.0169,0.0145,0.014
10039,arg,2011,finance,243.82,9.05,81.77,807.37,128.99,12.27,63.06,47.47,42.08,46.16,173.74,6.65,134.24,8.98,160.65,142.56,72.7,28.42,726.81,1833.46,289.72,96.41,2333.33,489.44,569.47,227.75,2528.65,finance,235.7,9.72,133.21,425.48,25.76,5.71,2.76,11.1,6.49,14.17,115.7,4.15,92.63,7.14,115.48,47.19,1.76,0.43,1.09,31.97,68.39,7.38,87.21,11.73,125.54,11.87,16.12,0.7001,0.0012,0.0024,0.0218,0.0015
10066,arm,2011,finance,0.23,0.18,0.03,4.55,2.54,0.06,0.41,0.04,0.01,0.01,0.0,0.02,0.13,0.02,0.11,0.31,0.05,0.02,2.19,2.15,0.35,0.21,57.18,0.88,0.05,0.01,4.56,finance,0.02,0.14,0.0,0.15,0.69,0.01,0.28,0.02,0.0,0.0,0.0,0.02,0.13,0.0,0.06,0.23,0.04,0.0,0.02,0.12,0.23,0.05,5.6,0.26,0.04,0.0,0.12,0.6238,0.0047,0.0073,0.0068,0.0058
10093,aus,2011,finance,644.64,1744.68,636.6,1038.27,309.44,58.17,117.37,15.91,5.82,217.85,316.09,8.64,612.12,70.79,452.97,575.07,188.97,269.89,9035.59,6068.2,1138.79,512.16,21802.7,3742.54,1977.15,1896.26,12360.6,finance,448.64,2122.28,622.46,329.84,80.13,15.79,5.2,6.71,24.14,41.08,183.23,7.64,659.03,23.18,83.28,192.66,40.19,5.67,6.29,158.73,285.38,31.98,1156.42,234.97,238.0,121.34,118.7,0.6308,0.0058,0.0086,0.0344,0.0066
10120,aut,2011,finance,8.49,5.79,-4.16,99.02,54.1,27.25,13.72,7.86,49.71,66.84,162.21,26.92,82.33,61.65,84.26,343.45,46.92,-0.26,249.16,939.47,348.69,50.63,947.91,531.09,647.09,98.2,684.27,finance,4.62,2.87,6.71,51.56,24.28,23.52,10.44,6.36,48.82,51.73,170.31,25.25,83.6,52.78,86.12,324.36,23.18,0.0,6.15,106.77,225.03,13.46,709.95,147.72,160.82,16.56,12.17,0.352,0.0052,0.0048,0.0187,0.0071
10147,aze,2011,finance,10.47,0.54,115.75,12.01,6.35,0.7,0.09,0.11,0.05,0.31,1.75,0.13,0.88,0.07,0.72,1.13,0.47,0.6,94.33,60.36,123.9,8.74,45.83,1.74,9.86,8.31,46.74,finance,0.46,0.23,107.39,0.73,0.07,0.56,0.05,0.09,0.04,0.17,0.96,0.03,0.87,0.04,0.1,0.37,0.41,0.0,0.33,0.32,30.0,0.23,5.81,0.56,2.29,0.12,0.47,0.6925,0.0003,0.0004,0.0071,0.0003
10174,bel,2011,finance,13.2,79.31,6.36,201.64,59.34,22.19,16.49,10.18,12.09,29.61,275.99,13.98,62.41,19.09,89.9,195.51,27.33,0.86,295.44,621.04,261.04,36.73,3945.85,1679.17,1018.81,92.92,472.39,finance,12.13,82.38,12.76,149.6,22.23,20.38,18.37,13.83,11.88,22.8,285.25,12.8,63.7,18.92,89.97,183.91,29.91,0.1,4.68,84.97,211.08,14.71,1590.17,307.45,273.75,11.82,10.44,0.361,0.0065,0.009,0.0203,0.0116
10201,ben,2011,finance,0.53,0.24,0.01,1.96,0.07,0.03,0.06,0.0,0.21,0.22,0.14,0.0,1.12,0.0,0.0,0.0,0.0,0.04,8.19,23.33,2.5,5.16,-4.51,0.02,5.58,0.25,20.43,finance,0.16,0.16,0.0,0.11,0.0,0.01,0.0,0.0,0.05,0.02,0.03,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.02,1.24,1.01,0.33,2.19,0.02,2.96,0.04,0.25,0.8711,0.0023,0.0037,0.0128,0.0031
10228,bfa,2011,finance,2.88,0.88,12.27,8.21,2.22,0.28,0.57,0.08,0.12,0.19,1.62,2.84,34.02,0.62,2.07,6.04,0.16,3.2,10.75,2.15,2.14,4.1,38.35,0.63,0.83,3.75,12.72,finance,0.79,0.08,10.94,0.11,0.02,0.04,0.01,0.02,0.0,0.01,0.13,0.06,37.91,0.04,0.18,0.5,0.01,0.04,0.01,0.05,0.46,0.11,6.57,0.03,0.12,0.16,0.07,0.7348,0.0027,0.0037,0.0206,0.0029
10255,bgd,2011,finance,33.62,48.25,12.76,130.3,2.69,168.66,103.09,12.6,4.83,1.48,4.59,2.17,-11.4,10.72,10.97,11.82,3.51,0.0,70.54,20.6,30.63,0.04,203.3,0.29,6.53,31.3,119.86,finance,1.95,1.08,0.37,4.1,0.06,104.96,97.49,10.03,0.06,0.06,2.56,0.47,3.0,0.1,1.32,1.97,0.9,0.0,0.11,0.18,0.54,0.07,16.46,0.1,0.99,0.08,8.34,0.6465,0.0009,0.0023,0.0137,0.0013
10282,bgr,2011,finance,51.69,10.15,47.86,112.93,12.5,19.44,38.05,6.64,10.78,7.97,30.54,6.89,56.81,9.1,16.53,61.58,8.29,2.64,95.93,130.17,120.02,34.34,253.06,5.04,57.2,20.6,110.05,finance,28.98,7.91,26.78,26.57,4.21,17.13,31.45,4.97,10.8,4.29,28.06,6.49,56.43,9.05,10.91,53.0,5.05,0.27,3.29,11.79,72.92,5.94,45.73,4.67,10.8,5.38,3.43,0.6969,0.0019,0.004,0.0278,0.003
10309,bhr,2011,finance,0.03,0.03,0.96,0.25,0.02,0.05,0.06,0.01,0.03,0.1,0.33,0.02,1.34,0.13,0.3,0.81,0.34,0.14,3.75,4.46,1.57,68.08,3666.53,11.8,3.51,2.04,4.56,finance,0.0,0.03,0.81,0.15,0.0,0.02,0.04,0.0,0.02,0.06,0.2,0.01,1.26,0.11,0.09,0.35,0.16,0.0,0.16,0.17,0.75,25.45,321.11,9.93,1.15,0.41,0.25,0.9309,0.0237,0.04,0.0324,0.0301
10336,blr,2011,finance,120.49,31.97,242.75,254.46,14.88,25.46,23.38,5.99,23.41,7.3,96.67,3.98,23.55,10.03,99.9,156.66,8.51,4.15,501.94,67.9,180.19,107.16,144.91,0.72,15.71,18.38,179.68,finance,2.13,7.61,177.91,32.83,2.23,17.8,7.02,2.38,13.89,1.93,98.16,4.01,24.88,10.48,18.53,52.95,3.36,0.06,2.45,1.66,136.91,8.86,14.32,0.08,5.92,0.64,1.91,0.8222,0.0007,0.0018,0.0478,0.0011
10363,bol,2011,finance,11.28,6.41,3.44,31.91,6.04,0.95,2.81,2.26,1.92,0.47,3.31,0.19,4.69,0.06,0.4,0.87,0.89,0.93,11.36,13.1,9.51,3.62,320.33,6.46,2.65,0.0,38.26,finance,2.23,6.59,5.27,7.65,0.62,0.47,0.43,0.75,0.56,0.09,1.89,0.07,4.71,0.04,0.07,0.14,0.27,0.01,0.01,0.17,1.18,0.5,10.56,1.07,0.59,0.0,0.33,0.7033,0.0021,0.0035,0.008,0.0023
10390,bra,2011,finance,1504.99,2245.16,481.77,4623.45,669.99,234.11,550.1,449.99,93.24,748.41,2366.76,78.04,681.01,592.83,3338.83,5350.17,648.04,266.68,3425.02,4690.75,1941.07,1430.15,51483.5,2273.66,1152.38,702.67,29193.9,finance,639.69,2154.58,216.57,1063.32,61.96,30.39,4.89,96.35,77.74,249.31,643.66,62.38,736.0,69.99,779.62,693.03,14.79,0.92,2.09,27.38,187.91,15.15,875.72,42.2,189.26,6.91,87.52,0.7263,0.0041,0.0073,0.0385,0.0046
10417,brn,2011,finance,0.03,0.0,2.34,0.02,0.0,0.12,0.18,0.03,0.03,0.03,0.53,0.16,0.01,0.02,0.0,0.06,0.01,0.08,6.81,0.69,1.43,0.75,51.21,0.28,5.42,0.05,251.4,finance,0.0,0.0,2.25,0.0,0.0,0.07,0.06,0.0,0.0,0.01,0.52,0.0,0.01,0.01,0.0,0.04,0.01,0.0,0.27,0.03,0.71,0.03,45.67,0.05,0.35,0.03,3.0,0.8119,0.0068,0.0071,0.0073,0.0069
10444,bwa,2011,finance,0.12,0.24,0.0,0.34,0.12,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.02,0.02,0.02,2.02,0.01,0.48,0.06,0.03,0.0,498.41,0.01,0.03,0.12,89.67,finance,0.01,0.24,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,1.47,0.0,0.0,0.0,0.02,0.0,37.26,0.0,0.01,0.02,2.8,0.8472,0.0074,0.0077,0.0076,0.0076
10471,can,2011,finance,594.42,381.88,1035.22,1418.39,255.87,64.72,79.48,13.09,257.82,506.5,952.95,45.14,721.59,143.35,1241.69,875.64,195.79,7.54,4318.71,8644.05,808.24,486.39,35653.9,4612.56,2377.9,923.57,8090.82,finance,537.05,347.28,931.05,466.48,26.39,31.04,11.55,3.11,242.48,391.59,808.96,32.85,727.73,101.27,914.08,634.98,38.47,0.1,7.81,143.25,333.76,43.64,2003.98,1061.41,501.2,95.79,59.96,0.5783,0.0067,0.0101,0.0321,0.0085
10498,che,2011,finance,81.08,41.29,70.1,828.11,208.35,33.79,11.91,10.13,56.88,98.01,1884.08,46.17,1394.11,183.31,129.17,2481.11,178.92,29.82,983.1,2212.64,562.46,267.1,18727.4,813.99,998.13,553.65,9040.19,finance,31.57,36.4,36.34,250.17,117.48,27.0,10.22,9.63,42.55,58.7,1873.79,35.6,1393.86,180.65,95.44,1891.0,157.44,0.74,2.46,199.21,227.35,26.33,9613.19,259.62,341.46,37.5,217.38,0.6337,0.0379,0.0668,0.0865,0.0577
10525,chl,2011,finance,47.14,112.67,6.1,204.42,47.69,8.84,14.34,10.56,42.54,61.98,74.5,2.08,279.05,11.63,3.78,18.07,2.07,28.56,191.41,483.79,198.46,54.48,7258.28,184.41,29.59,39.35,239.8,finance,34.04,108.82,1.93,78.91,17.03,1.59,0.35,0.77,30.28,49.26,40.64,0.79,279.98,4.14,3.23,9.09,0.78,0.22,0.1,10.53,91.74,2.17,101.35,24.61,10.33,1.33,1.47,0.4682,0.0014,0.0016,0.0127,0.0017
10552,chn,2011,finance,2238.31,890.05,2304.25,8463.65,2138.6,4103.77,6405.81,3331.74,2154.85,1089.41,9564.65,2039.24,2316.86,2732.52,14929.3,54793.3,4448.72,1032.21,58807.4,10077.0,8837.96,1748.58,56487.6,2083.08,11091.9,3562.96,35395.4,finance,127.94,130.61,1119.04,780.33,37.85,4186.95,4013.82,2139.08,2155.61,658.6,6416.67,1849.27,2390.63,2277.02,2544.79,29825.0,2409.97,13.1,186.68,719.51,3267.79,54.29,1484.87,108.44,773.63,125.09,193.21,0.7523,0.001,0.0032,0.0468,0.0012
10579,civ,2011,finance,165.24,9.73,28.81,99.86,11.01,4.46,8.32,3.46,5.08,5.33,36.6,1.13,6.19,1.3,3.7,2.8,14.48,0.02,28.48,-3.7,21.14,7.51,101.24,1.83,35.52,8.94,49.18,finance,72.73,1.54,23.94,61.15,1.31,1.12,0.08,0.81,4.85,0.93,26.47,0.42,6.09,0.47,2.89,0.95,0.3,0.0,0.64,0.18,5.67,2.09,31.62,0.65,6.11,0.19,2.6,0.7243,0.0042,0.0077,0.0316,0.0049
10606,cmr,2011,finance,1.5,1.45,4.13,2.06,0.79,0.1,0.21,0.06,1.14,0.16,1.12,0.07,0.28,0.02,0.37,0.84,0.41,0.21,3.13,1.79,17.45,0.15,8.76,0.18,6.39,0.67,4.05,finance,0.24,0.7,3.64,0.19,0.01,0.01,0.0,0.0,1.24,0.03,0.59,0.04,0.24,0.02,0.04,0.08,0.01,0.0,0.01,0.04,9.48,0.03,2.66,0.08,1.1,0.05,0.15,0.1939,0.0011,0.0005,0.0043,0.0011
10633,col,2011,finance,109.43,4.54,124.95,268.48,50.57,16.14,87.22,20.96,2.08,33.15,121.49,7.51,51.41,11.55,47.28,35.52,55.08,43.97,658.12,609.46,162.29,224.54,4706.61,144.73,646.47,96.48,1170.72,finance,38.37,0.59,105.22,25.4,0.7,8.02,8.54,2.76,1.36,11.71,48.88,7.46,52.18,3.43,8.04,11.11,4.86,0.22,0.18,4.36,21.92,6.83,83.36,2.03,11.52,1.84,4.64,0.6693,0.0032,0.0043,0.0153,0.0035
10660,cri,2011,finance,24.44,1.9,2.45,55.87,5.22,8.01,20.27,2.08,2.48,9.54,24.8,2.46,3.97,6.74,8.13,235.57,23.59,1.08,44.59,47.09,12.47,4.87,128.7,10.36,92.17,158.43,76.06,finance,20.53,1.47,0.25,16.15,0.81,2.89,7.73,0.87,1.3,3.66,14.68,1.63,3.97,1.61,1.8,223.63,2.63,0.09,0.05,5.89,8.51,0.84,19.8,1.12,55.47,31.83,2.5,0.482,0.0015,0.002,0.0295,0.0019
10687,cyp,2011,finance,0.58,1.03,0.19,24.31,1.59,3.26,8.5,2.1,0.58,3.16,10.9,1.1,8.02,0.86,3.17,11.67,2.77,1.17,44.46,28.15,6.36,1.31,372.08,113.74,27.2,3.46,44.98,finance,0.28,0.52,0.0,3.55,1.06,1.25,1.98,0.5,0.64,1.63,10.2,0.39,8.93,0.76,3.23,11.26,0.86,0.17,2.8,7.53,5.72,0.57,339.94,60.09,13.56,1.3,4.96,0.392,0.0395,0.0365,0.0691,0.056
10714,cze,2011,finance,33.08,12.69,55.87,249.48,120.59,62.22,37.82,16.74,58.3,81.01,220.89,52.09,112.41,114.76,456.69,792.38,62.85,8.6,472.02,392.95,601.24,58.09,2136.05,65.31,453.76,146.92,413.41,finance,20.95,9.08,47.62,57.84,25.96,50.27,19.37,11.36,58.03,62.79,214.4,50.31,116.73,113.69,402.14,715.27,44.22,0.41,5.37,22.54,264.52,12.58,210.81,4.74,95.78,19.18,2.55,0.5069,0.0024,0.0043,0.0317,0.0038
10741,deu,2011,finance,400.83,49.5,-19.0,2907.02,1152.62,330.94,294.0,71.06,405.23,1003.46,3382.15,359.04,992.02,892.51,5061.73,6013.28,827.16,74.48,4770.43,2135.44,2049.85,750.55,32099.2,8226.89,11829.8,1280.1,12656.0,finance,243.09,40.94,220.05,968.79,225.74,268.55,137.99,45.54,339.15,508.54,3091.83,270.44,1000.44,630.42,3831.66,4665.6,211.51,1.37,225.25,120.51,1295.52,90.97,5784.47,1132.88,1810.14,73.05,165.45,0.5044,0.0057,0.0082,0.0255,0.0076
10768,dnk,2011,finance,149.22,23.68,20.2,322.14,39.76,13.02,13.47,4.28,17.2,23.43,132.64,8.33,13.43,27.5,26.2,155.58,21.15,6.3,339.54,588.42,191.31,58.68,6629.39,470.45,1149.17,62.63,588.36,finance,120.71,20.0,58.18,272.64,13.32,13.69,16.42,5.51,16.61,12.93,137.57,6.86,13.77,23.14,20.28,149.71,13.97,0.56,26.65,105.61,169.89,33.89,2661.55,270.55,333.84,14.79,20.98,0.5763,0.0256,0.0365,0.0431,0.0324
10795,dom,2011,finance,47.93,18.16,24.9,189.35,55.7,12.59,11.93,8.59,1.59,6.33,40.14,4.58,20.37,1.74,4.11,36.07,5.6,6.45,119.89,356.25,230.61,110.85,148.84,8.87,13.83,56.91,220.83,finance,17.26,4.66,0.27,16.24,14.97,10.79,7.49,6.99,0.31,1.71,20.32,2.56,23.4,1.61,0.78,32.62,5.18,0.12,0.11,17.23,86.84,14.58,25.29,2.38,5.16,7.48,5.69,0.6721,0.0027,0.0034,0.0355,0.0034
10822,ecu,2011,finance,8.54,0.78,47.38,11.84,1.47,0.97,0.92,0.5,0.33,0.76,1.64,0.1,0.28,0.4,1.15,1.3,2.5,0.2,7.97,2.53,4.04,4.28,1121.68,11.4,0.44,0.19,28.38,finance,4.22,0.11,29.34,3.54,0.04,0.15,0.03,0.05,0.23,0.09,0.55,0.04,0.28,0.03,0.44,0.44,0.04,0.0,0.0,0.03,0.74,0.24,13.44,1.02,0.06,0.02,0.26,0.4667,0.0014,0.0014,0.0033,0.0015
10849,egy,2011,finance,52.62,27.87,72.95,99.53,13.42,222.67,190.25,3.68,10.97,29.81,64.56,92.96,46.46,55.31,14.23,23.31,0.67,0.7,492.71,260.32,133.75,87.94,4961.29,77.65,63.9,55.81,360.8,finance,6.4,6.09,39.13,9.44,0.46,59.53,23.04,2.39,0.87,5.24,33.79,23.43,39.37,12.61,0.62,9.11,0.2,0.01,15.66,7.72,60.96,7.1,240.42,4.79,15.53,5.51,7.57,0.8269,0.0056,0.0099,0.0179,0.0073
10876,esp,2011,finance,332.95,157.94,-33.38,1825.38,416.03,211.63,543.77,259.35,74.57,277.87,1013.13,125.19,521.56,272.19,1326.07,1186.48,516.81,45.04,3069.44,4781.31,918.89,305.85,21311.3,3069.79,5070.67,1040.9,3350.58,finance,228.66,78.23,106.66,525.91,128.58,136.65,148.66,109.43,71.42,124.22,807.6,123.4,516.17,152.99,982.51,681.02,76.55,2.31,74.03,270.4,579.44,47.28,4032.48,757.86,1086.58,152.33,40.41,0.6851,0.0136,0.0242,0.044,0.0178
10903,est,2011,finance,3.87,5.7,6.58,31.96,3.22,4.87,3.83,1.07,18.08,8.05,16.4,2.89,13.33,6.31,8.28,26.2,3.91,1.36,37.15,88.45,52.01,6.14,205.7,9.92,74.16,22.51,78.01,finance,2.01,5.26,2.98,13.21,2.87,4.77,2.48,0.85,18.11,6.91,16.83,2.75,13.75,6.41,8.71,26.54,3.09,0.13,2.1,12.7,45.47,2.23,76.88,3.25,24.53,3.72,1.61,0.6104,0.006,0.0136,0.0381,0.0114
10930,eth,2011,finance,30.21,9.75,0.32,31.23,5.76,2.79,17.5,8.02,0.85,0.53,6.46,9.58,3.36,2.37,6.23,17.5,6.66,2.68,41.55,1.38,65.39,27.87,58.4,0.15,0.56,2.57,29.13,finance,4.99,0.35,0.0,0.92,0.03,0.38,0.61,1.52,0.02,0.02,0.29,0.15,2.69,0.04,0.37,0.53,0.14,0.03,0.17,0.37,46.09,4.95,35.48,0.06,0.18,0.1,1.49,0.907,0.01,0.0141,0.0297,0.011
10957,fin,2011,finance,34.45,9.45,-1.99,98.46,7.33,6.3,3.92,2.93,34.48,173.86,104.36,8.74,87.43,20.51,39.15,310.54,10.42,-0.18,335.82,659.75,117.8,30.23,2917.25,36.74,705.58,97.9,936.26,finance,11.53,5.09,29.18,20.15,3.52,3.83,2.84,1.93,34.6,149.54,98.4,7.48,87.83,19.45,24.24,233.31,2.7,0.0,4.3,191.59,46.98,3.97,267.38,3.16,89.66,4.74,4.31,0.6577,0.0043,0.0088,0.022,0.0058
10984,fra,2011,finance,813.97,124.44,-200.63,3430.59,1639.54,351.7,475.85,191.8,131.41,862.23,3159.71,218.51,710.41,390.37,3361.83,3526.63,555.58,305.5,9362.59,12525.2,3596.5,1342.05,12047.2,8798.32,12953.3,3131.41,11304.6,finance,509.44,57.03,307.93,1181.17,612.96,207.15,179.55,152.7,105.68,395.87,2808.98,163.27,751.57,233.87,2326.14,2589.45,250.68,8.83,157.62,813.97,1958.32,206.24,1566.09,622.54,911.38,269.09,75.59,0.4898,0.0033,0.0052,0.0401,0.0045
11011,gbr,2011,finance,29.57,75.36,35.22,898.13,391.52,185.34,177.8,33.66,19.37,171.72,920.35,64.16,269.11,190.7,1439.49,1334.09,365.02,9.72,739.47,1110.75,482.31,123.12,28160.7,1802.57,1963.66,258.04,3167.59,finance,12.29,146.43,183.89,136.57,123.83,63.49,50.57,21.5,17.46,46.66,791.68,37.53,277.92,77.01,910.11,913.97,98.11,0.22,10.15,35.02,292.37,31.05,19550.9,372.22,543.2,28.26,36.22,0.3052,0.0711,0.0544,0.0522,0.0782
11038,geo,2011,finance,6.8,1.71,1.64,5.23,2.67,0.06,0.14,0.07,0.09,0.18,1.02,0.17,3.26,0.12,1.26,0.77,0.09,0.3,3.56,3.67,3.0,0.88,180.78,0.09,0.08,2.72,4.33,finance,0.38,1.21,0.33,0.24,0.85,0.06,0.14,0.02,0.09,0.03,0.91,0.11,3.32,0.06,0.46,0.48,0.02,0.01,0.01,0.11,1.85,0.08,6.1,0.02,0.03,0.18,0.19,0.6323,0.0028,0.0046,0.0075,0.0039
11065,gha,2011,finance,8.6,8.54,0.14,3.23,1.56,0.28,0.41,0.27,1.62,0.03,0.88,0.07,1.61,0.21,0.0,3.08,0.01,0.0,3.58,0.04,11.95,5.5,91.41,1.21,2.8,0.88,69.77,finance,2.07,3.33,0.03,0.85,0.03,0.08,0.02,0.05,0.52,0.0,0.41,0.07,1.55,0.04,0.0,0.39,0.01,0.0,0.0,0.02,6.77,0.28,9.92,0.3,2.55,0.11,2.32,0.8034,0.0015,0.0021,0.0049,0.0017
11092,gin,2011,finance,2.61,17.46,0.73,6.69,1.77,0.49,1.16,0.23,0.78,1.34,0.04,0.26,2.96,0.27,0.62,0.0,0.98,3.01,2.76,-0.04,2.35,1.15,33.59,0.87,0.38,0.82,4.8,finance,0.39,13.22,0.82,0.31,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.0,2.88,0.02,0.02,0.0,0.01,0.0,0.12,0.0,0.27,0.28,0.48,0.06,0.19,0.02,0.06,0.8365,0.0003,0.0007,0.0193,0.0005
11119,grc,2011,finance,9.51,22.54,-26.56,305.12,45.16,63.07,154.78,26.42,2.39,35.75,88.16,26.39,97.67,23.43,13.5,113.61,38.6,17.54,581.61,747.83,82.73,18.5,885.26,955.35,207.47,37.86,482.41,finance,3.61,12.18,10.85,51.12,8.56,25.78,27.13,3.81,3.12,9.64,68.68,12.88,114.52,24.95,9.15,76.76,6.21,1.05,7.26,47.07,66.57,3.27,205.8,235.32,23.82,7.15,8.74,0.4132,0.0041,0.0058,0.0339,0.0077
11146,gtm,2011,finance,104.48,12.7,9.94,153.44,17.37,15.17,9.85,9.89,0.99,4.65,36.76,2.62,7.79,4.21,7.83,7.64,10.29,0.75,35.91,48.79,0.92,27.37,74.94,8.83,17.1,9.7,352.63,finance,47.26,9.51,7.17,34.14,3.83,12.66,4.54,1.15,0.94,2.01,22.57,2.28,7.15,1.32,0.63,3.02,1.16,0.04,0.04,2.54,0.83,7.43,14.93,1.93,1.88,1.24,7.67,0.6717,0.0016,0.0024,0.0199,0.0019
11173,hkg,2011,finance,28.54,5.65,2.02,42.63,14.61,399.31,139.08,10.37,17.18,53.25,125.68,4.15,150.82,11.67,3.54,72.85,42.39,0.84,574.97,2265.01,816.54,53.21,8737.98,144.34,616.42,140.58,176.95,finance,0.53,0.44,0.43,3.99,4.05,213.55,77.85,1.31,1.45,32.77,97.17,1.64,150.05,3.32,0.03,59.68,29.25,0.06,7.33,1084.6,677.06,18.53,6097.23,41.48,514.45,32.01,1.18,0.6816,0.0465,0.0844,0.0737,0.0574
