,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
10547,chn,2011,water,55.75,35.76,67.37,237.22,90.67,141.99,220.3,107.44,68.92,73.53,420.66,62.78,82.49,118.18,521.43,1473.87,171.4,8829.69,1709.8,264.77,156.3,100.7,28.49,49.64,261.53,188.29,1072.08,water,3.19,5.25,32.72,21.87,1.6,144.86,138.04,68.98,68.94,44.45,282.21,56.93,85.11,98.48,88.88,802.25,92.85,112.02,5.43,18.9,57.79,3.13,0.75,2.58,18.24,6.61,5.85,0.5291,0.0001,0.0002,0.0015,0.0001
10549,chn,2011,distribution,3960.97,1237.92,1482.53,14178.0,3825.49,4197.38,7362.44,4974.58,2761.93,1374.65,10878.3,1988.37,2630.94,4259.83,26596.7,73411.7,5952.57,396.93,85812.2,182749.0,8319.43,3532.3,1459.81,3468.23,12922.9,5525.82,48287.2,distribution,226.41,181.65,719.98,1307.18,67.71,4282.45,4613.24,3193.84,2762.91,831.04,7297.99,1803.14,2714.72,3549.73,4533.57,39959.3,3224.65,5.04,272.41,13048.5,3076.07,109.68,38.37,180.54,901.33,194.01,263.58,0.5743,0.0113,0.0282,0.0664,0.0135
10550,chn,2011,transport,3211.03,1627.25,1503.81,12834.2,3368.13,3753.91,7306.44,4092.34,2922.19,1229.75,11175.8,2298.56,2616.94,3501.24,18378.2,57253.7,5754.94,301.09,134656.0,11953.2,98108.3,2042.32,950.46,1970.77,9371.4,3907.06,30383.6,transport,183.54,238.78,730.31,1183.28,59.62,3829.99,4578.14,2627.42,2923.23,743.44,7497.57,2084.44,2700.26,2917.6,3132.67,31164.2,3117.58,3.82,427.46,853.47,36275.1,63.41,24.98,102.59,653.63,137.17,165.85,0.4685,0.0352,0.0717,0.0724,0.04
10551,chn,2011,communcation,734.47,239.96,462.24,2005.0,540.2,816.95,1910.77,1055.02,476.5,238.14,2338.56,322.17,884.03,843.07,4127.04,15785.3,1288.64,120.86,27874.3,2605.54,2097.06,47598.2,980.85,2232.35,4031.57,1162.83,15763.7,communcation,41.98,35.21,224.48,184.86,9.56,833.51,1197.27,677.36,476.67,143.97,1568.88,292.16,912.18,702.54,703.48,8592.21,698.09,1.53,88.49,186.04,775.38,1477.93,25.78,116.21,281.19,40.83,86.05,0.6001,0.0012,0.0032,0.0136,0.0014
10552,chn,2011,finance,2238.31,890.05,2304.25,8463.65,2138.6,4103.77,6405.81,3331.74,2154.85,1089.41,9564.65,2039.24,2316.86,2732.52,14929.3,54793.3,4448.72,1032.21,58807.4,10077.0,8837.96,1748.58,56487.6,2083.08,11091.9,3562.96,35395.4,finance,127.94,130.61,1119.04,780.33,37.85,4186.95,4013.82,2139.08,2155.61,658.6,6416.67,1849.27,2390.63,2277.02,2544.79,29825.0,2409.97,13.1,186.68,719.51,3267.79,54.29,1484.87,108.44,773.63,125.09,193.21,0.7523,0.001,0.0032,0.0468,0.0012
10553,chn,2011,insurance,262.14,115.16,184.42,758.6,174.91,242.76,462.47,264.11,163.15,70.56,658.07,111.41,196.98,214.0,1098.01,3461.24,344.23,42.41,5711.06,699.93,1927.81,150.51,69.25,11870.4,906.81,433.69,2751.34,insurance,14.98,16.9,89.56,69.94,3.1,247.68,289.78,169.57,163.21,42.66,441.48,101.03,203.25,178.33,187.16,1884.01,186.48,0.54,18.13,49.98,712.8,4.67,1.82,617.93,63.25,15.23,15.02,0.293,0.001,0.0012,0.0039,0.0011
10554,chn,2011,obsict,3102.12,912.91,1100.71,8776.66,3043.97,4600.24,8526.63,3972.05,1329.94,806.67,8299.71,984.83,1338.31,1938.66,17077.7,46014.1,3650.33,255.74,42027.6,10200.0,3457.44,2462.98,2854.6,2621.13,145150.0,3335.22,25067.8,obsict,177.32,133.96,534.55,809.19,53.88,4693.48,5342.7,2550.19,1330.41,487.67,5568.06,893.08,1380.93,1615.49,2910.99,25046.3,1977.47,3.24,133.41,728.29,1278.37,76.48,75.04,136.45,10123.8,117.1,136.83,0.4954,0.0099,0.0212,0.0456,0.0112
10555,chn,2011,oconsumer,677.36,302.18,558.86,2096.8,619.79,745.73,1418.79,938.67,455.41,228.86,2108.65,391.01,534.4,665.59,3503.18,10359.8,948.84,188.05,15378.2,3565.71,3799.74,871.96,410.96,891.33,3791.54,84364.0,17279.9,oconsumer,38.72,44.34,271.41,193.32,10.97,760.84,889.0,602.66,455.57,138.36,1414.64,354.59,551.41,554.64,597.14,5639.04,514.01,2.39,48.82,254.6,1404.93,27.07,10.8,46.4,264.45,2961.95,94.32,0.5536,0.0027,0.0064,0.0121,0.0031
10556,chn,2011,oservices,970.86,323.13,490.2,2524.64,727.15,1145.92,2493.73,1437.46,550.35,407.42,2528.09,438.44,528.35,939.48,4752.52,14786.7,1495.21,920.15,14702.2,4196.42,2464.88,1171.72,1155.27,1655.81,4137.79,2504.52,949300.0,oservices,55.49,47.42,238.06,232.77,12.87,1169.15,1562.55,922.9,550.54,246.3,1696.03,397.59,545.17,782.87,810.1,8048.67,809.99,11.67,46.67,299.63,911.38,36.38,30.37,86.2,288.6,87.93,5181.83,0.6659,0.004,0.0116,0.0168,0.0047
10559,civ,2011,energy,50.02,21.11,592.85,50.41,6.23,3.64,5.24,2.79,6.27,2.14,32.1,0.95,5.74,0.96,2.47,2.51,7.47,0.05,20.3,-2.64,125.33,3.54,0.63,0.7,8.38,4.93,90.88,energy,22.02,3.35,492.62,30.87,0.74,0.92,0.05,0.65,5.99,0.37,23.22,0.35,5.65,0.35,1.93,0.85,0.15,0.0,0.46,0.13,33.6,0.99,0.2,0.25,1.44,0.11,4.8,0.2605,0.137,0.0898,0.0781,0.0945
10581,civ,2011,obsict,321.63,86.13,221.88,300.69,52.72,13.73,36.16,13.83,26.48,19.8,157.22,3.4,70.54,17.55,25.66,13.88,73.01,0.19,222.65,-14.07,210.27,69.53,14.13,15.96,1257.1,25.21,318.66,obsict,141.57,13.66,184.37,184.13,6.27,3.45,0.35,3.23,25.29,3.45,113.71,1.25,69.37,6.32,20.06,4.72,1.5,0.01,5.04,0.67,56.38,19.39,4.42,5.65,216.4,0.55,16.84,0.8227,0.0243,0.0503,0.1369,0.0287
10586,cmr,2011,energy,23.11,25.65,1150.39,24.05,13.66,2.76,3.26,0.6,13.8,2.52,19.2,1.85,50.32,1.93,7.21,15.99,9.61,0.15,46.43,17.46,162.03,2.83,0.15,2.52,11.96,3.59,64.15,energy,3.69,12.46,1012.34,2.16,0.26,0.14,0.05,0.03,15.01,0.49,10.14,1.07,43.89,1.48,0.7,1.49,0.2,0.0,0.09,0.37,87.98,0.57,0.04,1.14,2.06,0.25,2.4,0.4085,0.2957,0.2856,0.2491,0.2704
10603,cmr,2011,distribution,653.17,119.76,74.09,457.51,110.36,15.65,143.3,42.2,125.62,33.62,163.13,5.71,15.94,2.06,166.48,634.49,96.29,3.5,185.88,1522.52,148.01,12.98,1.15,6.6,72.72,32.26,358.21,distribution,104.25,58.19,65.2,41.03,2.1,0.78,2.35,2.25,136.6,6.5,86.16,3.32,13.9,1.59,16.25,59.02,1.99,0.04,0.36,32.15,80.37,2.64,0.35,2.98,12.53,2.26,13.43,0.6736,0.0074,0.0118,0.1553,0.0083
10608,cmr,2011,obsict,41.18,20.45,156.18,39.51,21.45,5.42,6.16,1.39,18.15,2.38,16.58,0.77,10.73,0.86,7.95,21.23,6.99,4.31,45.52,44.54,178.38,21.68,5.08,14.99,1282.01,23.85,163.03,obsict,6.57,9.94,137.44,3.54,0.41,0.27,0.1,0.07,19.74,0.46,8.76,0.45,9.36,0.66,0.78,1.97,0.14,0.05,0.09,0.94,96.86,4.41,1.55,6.77,220.88,1.67,6.11,0.7275,0.0482,0.0829,0.1121,0.0538
10613,col,2011,energy,292.65,12.15,10628.6,610.72,135.43,51.54,174.24,49.86,5.37,70.9,402.21,37.74,220.28,31.61,50.94,83.43,63.78,32.79,941.22,774.43,1915.13,153.34,47.21,15.1,157.1,54.73,688.85,energy,102.62,1.59,8950.88,57.78,1.86,25.62,17.05,6.56,3.53,25.05,161.82,37.47,223.56,9.4,8.66,26.1,5.63,0.17,0.26,5.55,258.71,4.66,0.84,0.21,2.8,1.04,2.73,0.6327,0.2926,0.3734,0.3197,0.325
10629,col,2011,construction,36.92,0.97,89.1,50.03,9.69,2.83,16.2,3.44,0.36,5.93,20.26,1.64,9.14,1.93,6.38,6.26,15.84,55.77,25212.2,130.25,65.34,45.59,32.04,10.28,220.66,30.91,1073.88,construction,12.95,0.13,75.04,4.73,0.13,1.4,1.59,0.45,0.24,2.1,8.15,1.63,9.27,0.57,1.08,1.96,1.4,0.28,6.99,0.93,8.83,1.39,0.57,0.14,3.93,0.59,4.26,0.4799,0.0004,0.0004,0.0048,0.0004
10630,col,2011,distribution,520.83,27.64,162.39,1374.31,268.0,44.99,218.72,82.83,19.05,129.36,524.77,26.24,260.09,59.1,411.86,183.81,209.68,30.51,2727.05,33644.2,1143.1,263.79,74.69,23.69,421.84,263.85,1994.11,distribution,182.64,3.61,136.76,130.03,3.69,22.36,21.4,10.9,12.5,45.71,211.13,26.05,263.96,17.57,70.01,57.49,18.52,0.15,0.76,240.9,154.42,8.02,1.32,0.33,7.52,5.04,7.91,0.5845,0.0107,0.0126,0.0534,0.0113
10631,col,2011,transport,244.24,23.18,500.88,725.47,272.39,39.15,162.25,49.75,7.3,78.13,375.96,31.43,165.98,36.82,126.48,101.31,129.68,19.28,1507.35,1676.48,8762.86,231.51,68.69,22.06,363.58,86.91,865.84,transport,85.65,3.03,421.82,68.64,3.75,19.46,15.88,6.55,4.79,27.61,151.26,31.21,168.45,10.95,21.5,31.69,11.45,0.1,0.42,12.0,1183.76,7.04,1.22,0.31,6.48,1.66,3.43,0.5264,0.0581,0.0617,0.074,0.0595
10633,col,2011,finance,109.43,4.54,124.95,268.48,50.57,16.14,87.22,20.96,2.08,33.15,121.49,7.51,51.41,11.55,47.28,35.52,55.08,43.97,658.12,609.46,162.29,224.54,4706.61,144.73,646.47,96.48,1170.72,finance,38.37,0.59,105.22,25.4,0.7,8.02,8.54,2.76,1.36,11.71,48.88,7.46,52.18,3.43,8.04,11.11,4.86,0.22,0.18,4.36,21.92,6.83,83.36,2.03,11.52,1.84,4.64,0.6693,0.0032,0.0043,0.0153,0.0035
10635,col,2011,obsict,386.27,28.87,293.64,1643.66,440.94,170.97,1163.33,196.34,16.43,335.43,1036.91,61.97,427.2,97.47,375.65,331.69,447.48,214.93,4684.04,5907.64,848.67,1502.91,903.97,292.61,24899.3,855.03,6448.45,obsict,135.45,3.78,247.29,155.51,6.07,84.98,113.84,25.85,10.79,118.54,417.19,61.53,433.57,28.99,63.86,103.75,39.51,1.09,1.3,42.3,114.65,45.71,16.01,4.11,443.79,16.32,25.57,0.8044,0.0143,0.0232,0.0888,0.0159
10640,cri,2011,energy,19.37,1.23,127.72,53.68,5.95,3.39,5.04,1.19,2.09,5.68,22.88,1.93,5.22,3.54,1.25,20.9,10.13,1.53,9.33,10.69,19.89,0.59,0.73,0.52,6.33,38.09,26.74,energy,16.27,0.96,13.05,15.52,0.92,1.22,1.92,0.5,1.1,2.18,13.54,1.28,5.22,0.85,0.28,19.84,1.13,0.13,0.01,1.34,13.57,0.1,0.11,0.06,3.81,7.65,0.88,0.3629,0.0015,0.0015,0.0084,0.0012
10662,cri,2011,obsict,193.29,13.44,24.01,374.76,34.3,24.94,77.45,10.32,14.03,55.93,150.9,14.3,25.62,40.79,14.98,478.87,107.1,9.08,263.13,289.33,78.22,27.63,14.8,10.74,1079.54,56.47,312.14,obsict,162.37,10.41,2.45,108.36,5.31,9.0,29.52,4.32,7.37,21.43,89.31,9.47,25.64,9.74,3.32,454.61,11.96,0.77,0.32,36.22,53.36,4.77,2.28,1.16,649.7,11.34,10.27,0.7804,0.0363,0.0755,0.1185,0.0524
10689,cyp,2011,obsict,1.99,4.57,0.45,107.53,4.27,6.48,44.48,7.57,0.9,14.25,60.22,1.34,11.22,1.15,4.71,18.8,8.99,2.39,94.46,265.74,59.51,5.49,26.39,40.61,3212.76,64.6,385.58,obsict,0.96,2.29,0.01,15.7,2.85,2.49,10.37,1.81,0.99,7.33,56.37,0.48,12.49,1.02,4.79,18.14,2.79,0.35,5.95,71.05,53.53,2.39,24.11,21.45,1601.55,24.22,42.48,0.7471,0.1664,0.2936,0.284,0.2575
10694,cze,2011,energy,76.21,20.42,2115.02,274.38,120.56,67.95,23.63,16.79,64.63,106.06,782.41,115.9,276.11,117.33,380.14,556.96,49.24,27.57,341.95,213.85,1596.91,27.47,35.91,15.54,276.65,92.49,658.5,energy,48.27,14.61,1802.81,63.61,25.96,54.89,12.1,11.4,64.33,82.21,759.4,111.95,286.73,116.24,334.73,502.76,34.65,1.31,3.89,12.27,702.58,5.95,3.54,1.13,58.4,12.08,4.07,0.3582,0.0251,0.0323,0.0611,0.0277
10714,cze,2011,finance,33.08,12.69,55.87,249.48,120.59,62.22,37.82,16.74,58.3,81.01,220.89,52.09,112.41,114.76,456.69,792.38,62.85,8.6,472.02,392.95,601.24,58.09,2136.05,65.31,453.76,146.92,413.41,finance,20.95,9.08,47.62,57.84,25.96,50.27,19.37,11.36,58.03,62.79,214.4,50.31,116.73,113.69,402.14,715.27,44.22,0.41,5.37,22.54,264.52,12.58,210.81,4.74,95.78,19.18,2.55,0.5069,0.0024,0.0043,0.0317,0.0038
10716,cze,2011,obsict,100.66,42.72,176.92,962.55,407.78,126.46,147.85,46.63,156.0,250.05,606.97,161.84,300.44,318.43,1352.0,2472.72,143.19,79.9,1664.5,1728.17,1475.36,307.29,525.25,308.47,11953.0,725.31,2515.4,obsict,63.75,30.57,150.8,223.16,87.79,102.16,75.71,31.65,155.29,193.82,589.12,156.32,311.99,315.48,1190.52,2232.09,100.74,3.8,18.93,99.13,649.11,66.53,51.84,22.4,2523.1,94.7,15.54,0.4787,0.0264,0.0454,0.1138,0.0397
10743,deu,2011,obsict,2881.12,615.35,-163.23,24779.6,10744.0,2908.75,2391.35,851.58,2746.82,9215.87,38325.9,3028.67,7915.77,6216.04,49871.8,56896.6,7750.79,766.73,33157.5,22222.2,16854.3,6531.68,8908.13,19722.7,354966.0,7103.15,64162.2,obsict,1747.28,508.9,1890.59,8258.02,2104.2,2360.43,1122.38,545.79,2298.89,4670.44,35036.0,2281.25,7982.93,4390.68,37752.2,44145.1,1981.93,14.1,1565.61,1254.13,10652.1,791.65,1605.3,2715.91,54315.0,405.36,838.77,0.6741,0.0428,0.0827,0.2169,0.0577
10748,dnk,2011,energy,178.88,105.78,2037.91,731.93,110.81,30.54,19.11,6.04,54.13,62.53,344.3,94.11,83.05,71.14,62.79,304.3,36.49,9.72,516.35,955.13,4167.19,72.28,75.2,39.17,354.93,139.47,1432.52,energy,144.69,89.35,5868.23,619.47,37.13,32.1,23.31,7.78,52.26,34.51,357.1,77.5,85.18,59.87,48.62,292.81,24.1,0.87,40.53,171.42,3700.47,41.75,30.19,22.53,103.11,32.93,51.08,0.5896,0.0471,0.0688,0.114,0.0604
10770,dnk,2011,obsict,216.1,69.18,44.78,1181.04,237.64,76.16,82.47,20.12,89.84,228.02,1389.17,52.42,70.59,178.06,162.12,1229.47,177.84,63.8,3881.87,4173.69,1138.69,572.55,1048.28,491.96,33732.8,683.42,6201.0,obsict,174.8,58.44,128.96,999.57,79.63,80.06,100.57,25.9,86.75,125.83,1440.85,43.17,72.41,149.84,125.54,1183.05,117.46,5.7,304.69,749.08,1011.16,330.68,420.86,282.92,9799.7,161.35,221.12,0.6114,0.0886,0.134,0.173,0.112
10775,dom,2011,energy,52.15,14.32,655.97,88.44,19.5,9.75,5.66,3.52,4.28,15.09,52.89,6.68,81.0,4.07,9.29,62.82,26.71,7.19,52.69,101.22,119.0,29.88,1.1,0.95,2.1,4.81,32.53,energy,18.78,3.68,7.19,7.59,5.24,8.36,3.55,2.86,0.84,4.08,26.77,3.74,93.05,3.75,1.77,56.8,24.7,0.14,0.05,4.89,44.81,3.93,0.19,0.26,0.78,0.63,0.84,0.3545,0.0014,0.0009,0.0352,0.001
10797,dom,2011,obsict,36.08,10.65,21.05,99.99,31.36,20.47,29.23,9.91,1.41,6.78,26.78,1.99,14.8,1.76,3.64,37.8,5.63,4.28,55.72,405.32,122.24,80.3,26.85,24.36,435.62,37.24,267.11,obsict,13.0,2.73,0.23,8.58,8.43,17.54,18.35,8.06,0.27,1.83,13.55,1.12,17.01,1.62,0.69,34.18,5.2,0.08,0.05,19.6,46.03,10.56,4.56,6.53,162.52,4.89,6.89,0.8616,0.0146,0.0239,0.0442,0.0191
10802,ecu,2011,energy,98.23,18.59,9896.56,166.07,22.74,15.74,14.9,8.92,6.38,15.48,62.71,3.09,24.41,18.97,19.38,30.69,54.69,27.55,149.55,46.2,556.31,51.89,41.19,1.13,2.11,1.53,165.11,energy,48.6,2.68,6129.11,49.62,0.55,2.46,0.44,0.88,4.35,1.91,21.06,1.25,24.41,1.3,7.37,10.41,0.96,0.21,0.04,0.54,102.21,2.94,0.49,0.1,0.3,0.2,1.51,0.5977,0.4157,0.5378,0.3802,0.4324
10818,ecu,2011,construction,13.63,2.54,76.22,25.73,3.91,1.73,1.64,0.83,0.78,1.31,2.66,0.22,0.61,1.0,1.72,1.47,4.42,0.37,7308.15,3.48,9.99,16.45,47.92,0.84,0.63,1.01,523.57,construction,6.74,0.37,47.21,7.69,0.09,0.27,0.05,0.08,0.53,0.16,0.89,0.09,0.61,0.07,0.66,0.5,0.08,0.0,2.02,0.04,1.83,0.93,0.57,0.08,0.09,0.13,4.77,0.5539,0.0002,0.0002,0.0045,0.0002
10819,ecu,2011,distribution,1846.07,197.76,874.11,3219.32,387.25,304.69,290.22,196.15,98.81,186.07,542.52,30.88,14.28,99.16,410.91,394.49,572.42,3.48,1086.03,1470.23,102.45,36.33,106.86,3.65,2.39,7.0,349.05,distribution,913.42,28.55,541.35,961.81,9.35,47.63,8.56,19.3,67.46,23.01,182.19,12.45,14.28,6.79,156.33,133.78,10.05,0.03,0.3,17.21,18.82,2.06,1.28,0.33,0.35,0.89,3.18,0.6879,0.0012,0.0018,0.1885,0.0013
10820,ecu,2011,transport,424.79,36.63,189.32,544.32,60.88,43.7,41.62,27.32,19.46,29.26,79.83,4.78,3.95,15.68,55.82,55.34,109.23,1.26,294.46,194.39,4082.51,23.69,30.48,2.08,1.03,1.38,162.2,transport,210.18,5.29,117.25,162.62,1.47,6.83,1.23,2.69,13.29,3.62,26.81,1.93,3.95,1.07,21.24,18.77,1.92,0.01,0.08,2.28,750.05,1.34,0.37,0.19,0.15,0.18,1.48,0.6668,0.0542,0.0782,0.0804,0.0553
10821,ecu,2011,communcation,21.13,1.41,52.66,40.45,6.45,3.1,2.95,1.62,0.9,4.36,7.2,0.48,1.29,1.68,3.03,4.41,6.19,0.31,16.68,6.13,4.85,1514.71,93.56,1.62,0.76,0.17,51.45,communcation,10.45,0.2,32.61,12.08,0.16,0.48,0.09,0.16,0.61,0.54,2.42,0.19,1.29,0.11,1.15,1.5,0.11,0.0,0.0,0.07,0.89,85.73,1.12,0.14,0.11,0.02,0.47,0.7166,0.0056,0.0087,0.0091,0.0062
10823,ecu,2011,insurance,1.15,0.22,51.09,2.1,0.34,0.16,0.15,0.09,0.07,0.16,0.46,0.03,0.15,0.13,0.18,0.24,0.49,0.2,1.63,0.35,3.56,0.45,5.93,13.04,0.12,0.03,11.44,insurance,0.57,0.03,31.64,0.63,0.01,0.03,0.0,0.01,0.05,0.02,0.15,0.01,0.15,0.01,0.07,0.08,0.01,0.0,0.0,0.0,0.65,0.03,0.07,1.16,0.02,0.0,0.1,0.2021,0.0002,0.0001,0.0021,0.0003
10824,ecu,2011,obsict,234.44,11.1,363.28,335.49,88.58,21.14,20.16,12.05,7.27,23.23,56.99,3.31,5.04,9.11,24.8,27.57,47.42,2.38,239.97,58.64,253.56,171.72,604.13,10.56,217.69,1.46,484.91,obsict,116.0,1.6,224.99,100.23,2.14,3.3,0.59,1.19,4.97,2.87,19.14,1.33,5.04,0.62,9.44,9.35,0.83,0.02,0.07,0.69,46.58,9.72,7.24,0.94,31.48,0.19,4.42,0.8831,0.0017,0.0033,0.0359,0.0019
10829,egy,2011,energy,528.79,252.31,12354.4,543.78,23.86,183.79,218.51,3.47,48.5,217.69,1097.29,188.5,492.99,145.95,84.46,199.46,39.46,1.03,703.85,611.97,2554.98,84.76,53.48,33.97,91.54,335.98,1388.08,energy,64.36,55.08,6627.38,51.59,0.83,49.13,26.46,2.25,3.87,38.24,574.43,47.51,417.73,33.29,3.7,77.94,12.06,0.02,22.37,18.16,1164.55,6.85,2.59,2.09,22.25,33.17,29.14,0.512,0.1551,0.1676,0.2631,0.1943
10846,egy,2011,distribution,114.7,67.23,79.67,352.23,39.28,525.83,506.89,10.08,38.08,78.91,118.84,167.33,109.26,152.02,52.13,87.93,1.49,0.57,864.78,17628.3,196.33,67.1,20.93,25.94,106.5,181.15,565.58,distribution,13.96,14.68,42.74,33.42,1.36,140.57,61.38,6.54,3.04,13.86,62.21,42.17,92.58,34.67,2.28,34.36,0.46,0.01,27.48,523.07,89.48,5.42,1.01,1.6,25.88,17.89,11.87,0.7563,0.0138,0.0219,0.0366,0.0169
10849,egy,2011,finance,52.62,27.87,72.95,99.53,13.42,222.67,190.25,3.68,10.97,29.81,64.56,92.96,46.46,55.31,14.23,23.31,0.67,0.7,492.71,260.32,133.75,87.94,4961.29,77.65,63.9,55.81,360.8,finance,6.4,6.09,39.13,9.44,0.46,59.53,23.04,2.39,0.87,5.24,33.79,23.43,39.37,12.61,0.62,9.11,0.2,0.01,15.66,7.72,60.96,7.1,240.42,4.79,15.53,5.51,7.57,0.8269,0.0056,0.0099,0.0179,0.0073
10851,egy,2011,obsict,158.19,50.64,97.0,269.67,58.95,383.95,574.21,8.31,24.96,93.86,140.27,188.03,93.06,142.44,29.75,64.36,1.5,0.78,887.61,732.3,361.1,233.78,183.91,115.58,4783.15,142.19,923.72,obsict,19.25,11.06,52.03,25.58,2.04,102.64,69.53,5.39,1.99,16.49,73.43,47.39,78.85,32.49,1.3,25.15,0.46,0.01,28.21,21.73,164.59,18.89,8.91,7.12,1162.36,14.04,19.39,0.7642,0.0294,0.0475,0.0563,0.0365
10853,egy,2011,oservices,13.74,10.27,51.08,76.48,15.67,193.3,736.49,3.43,29.58,10.59,48.98,16.13,32.86,34.17,6.37,22.97,1.62,0.14,94.81,104.91,92.79,85.5,30.26,16.6,36.1,65.03,29789.4,oservices,1.67,2.24,27.4,7.26,0.54,51.67,89.18,2.22,2.36,1.86,25.64,4.06,27.85,7.79,0.28,8.98,0.49,0.0,3.01,3.11,42.29,6.91,1.47,1.02,8.77,6.42,625.27,0.5701,0.0212,0.0255,0.0269,0.0238
10878,esp,2011,obsict,493.73,491.68,-82.55,6288.69,1462.7,623.83,1721.91,939.96,196.23,1227.12,5137.23,528.08,1356.5,889.53,4710.89,4978.72,1686.82,212.42,11290.3,23585.8,3465.71,1918.68,2128.71,971.1,112813.0,5247.99,17726.2,obsict,339.09,243.54,263.74,1811.82,452.06,402.83,470.74,396.6,187.93,548.55,4095.06,520.54,1342.47,499.98,3490.36,2857.68,249.86,10.91,272.31,1333.88,2185.41,296.6,402.79,239.74,24174.3,768.0,213.81,0.6213,0.0898,0.145,0.1756,0.1141
10883,est,2011,energy,4.54,2.93,147.14,20.08,1.69,6.73,3.03,0.96,14.25,7.85,22.74,7.18,4.85,3.33,3.73,10.83,1.64,2.9,17.4,30.53,61.53,1.72,0.65,0.24,13.8,9.74,54.48,energy,2.37,2.71,66.58,8.3,1.51,6.59,1.96,0.76,14.28,6.74,23.35,6.84,5.0,3.38,3.93,10.98,1.3,0.27,0.99,4.38,53.79,0.63,0.24,0.08,4.57,1.61,1.13,0.2609,0.0101,0.0097,0.0288,0.0122
10905,est,2011,obsict,8.52,23.24,20.5,105.36,9.4,12.4,16.04,2.62,54.2,40.94,63.43,11.97,50.7,26.14,37.74,120.06,13.53,4.07,215.77,311.78,299.39,26.3,27.0,13.39,2292.37,118.58,350.6,obsict,4.43,21.45,9.28,43.55,8.38,12.14,10.38,2.07,54.31,35.18,65.11,11.41,52.29,26.52,39.72,121.65,10.69,0.38,12.22,44.76,261.75,9.55,10.09,4.38,758.3,19.61,7.24,0.62,0.0605,0.1386,0.2034,0.1068
10910,eth,2011,energy,5.19,2.05,65.24,10.49,1.4,2.3,4.42,2.33,0.4,1.58,9.62,4.35,5.93,1.65,1.74,2.84,4.61,5.69,23.78,0.75,2.4,1.17,0.17,0.07,0.58,3.85,17.73,energy,0.86,0.07,0.02,0.31,0.01,0.31,0.15,0.44,0.01,0.05,0.43,0.07,4.75,0.03,0.1,0.09,0.1,0.07,0.1,0.2,1.69,0.21,0.1,0.03,0.18,0.15,0.91,0.7938,0.0,0.0,0.0033,0.0
10932,eth,2011,obsict,102.65,19.11,1.43,265.12,55.35,14.76,149.08,56.96,4.41,1.89,28.45,45.28,16.4,14.1,35.19,90.0,58.88,13.02,152.87,22.95,175.92,67.9,1.6,0.81,123.56,21.92,187.09,obsict,16.94,0.69,0.0,7.77,0.29,2.0,5.18,10.79,0.1,0.06,1.26,0.7,13.15,0.25,2.07,2.71,1.22,0.16,0.63,6.15,124.01,12.06,0.97,0.32,39.14,0.86,9.56,0.6104,0.0154,0.0147,0.0754,0.0154
10959,fin,2011,obsict,204.0,32.58,-12.74,792.26,59.69,52.77,34.68,17.49,160.33,1124.18,758.76,60.95,452.99,125.83,239.79,2544.7,77.49,-0.96,1860.94,3614.2,746.87,200.23,320.55,74.82,28496.8,628.58,4939.17,obsict,68.28,17.57,186.4,162.12,28.67,32.05,25.16,11.52,160.85,966.9,715.44,52.17,455.06,119.36,148.49,1911.86,20.09,0.01,23.81,1049.54,297.89,26.31,29.38,6.44,3621.29,30.42,22.72,0.596,0.0582,0.1078,0.1655,0.076
10986,fra,2011,obsict,2643.11,499.06,-1028.97,15940.1,7944.99,1479.02,2315.06,788.33,633.94,4293.81,22431.2,1283.6,4429.0,2478.29,24904.0,22272.7,3413.05,1132.69,40709.9,53396.3,14434.9,5338.57,2958.95,8560.09,341452.0,13592.2,52137.2,obsict,1654.24,228.73,1579.26,5488.26,2970.31,871.12,873.54,627.61,509.83,1971.39,19941.4,959.11,4685.65,1484.7,17231.7,16353.9,1539.95,32.74,685.36,3470.02,7859.92,820.42,384.65,605.69,24024.2,1168.02,348.61,0.6067,0.044,0.0871,0.2446,0.0583
10991,gbr,2011,energy,245.76,455.02,4168.78,3290.57,1821.73,708.49,377.69,113.47,66.28,1579.89,9002.38,592.28,2709.48,656.23,2694.36,3673.49,1174.21,68.09,3361.75,7705.88,20395.8,749.62,1157.62,1281.74,4461.46,1184.39,11819.3,energy,102.18,884.15,21767.6,500.36,576.18,242.72,107.42,72.47,59.75,429.33,7743.74,346.49,2798.25,265.01,1703.5,2516.67,315.62,1.55,46.15,242.93,12363.6,189.07,803.69,264.67,1234.15,129.7,135.13,0.4588,0.0542,0.0623,0.1174,0.056
