,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
7072,aze,2007,oconsumer,0.4136,0.0108,21.0186,2.2627,1.2727,0.0277,0.0054,0.0063,0.0088,0.0137,0.644,0.0077,0.186,0.0108,0.214,0.1696,0.0362,0.0273,9.5773,2.9713,4.0766,0.8107,0.0046,0.0116,14.1881,112.827,102.49,oconsumer,0.0532,0.0022,19.5218,0.2705,0.086,0.0256,0.0049,0.0061,0.0082,0.0087,0.5887,0.0032,0.1861,0.0093,0.1234,0.0885,0.0331,0.0006,0.085,0.0698,2.3398,0.093615,0.0015,0.008,8.0248,5.5701,2.6779,0.446224,0.000484,0.000339,0.00196,0.000399
7126,ben,2007,oconsumer,0.0117,0.0051,0.0019,0.2463,0.0139,0.0166,0.0029,0.0,0.0387,0.0405,0.0357,0.0005,0.0845,0.0,0.0,0.0,0.0,0.0146,1.3531,0.2956,0.0729,0.4215,-0.0092,0.0156,0.153,12.8549,7.8925,oconsumer,0.0025,0.0014,0.0001,0.0165,0.0019,0.016,0.0002,0.0,0.0074,0.0043,0.0095,0.0005,0.0817,0.0,0.0,0.0,0.0,0.001,0.0027,0.0194,0.0337,0.033064,0.0045,0.0153,0.0897,2.6536,0.1333,0.320624,0.009227,0.007249,0.005349,0.009859
7153,bfa,2007,oconsumer,0.0127,0.009,0.025,0.3049,3.0258,0.0059,0.0109,0.0018,0.0004,0.0,0.0016,0.0026,0.0004,0.0005,0.002,0.0041,0.0003,0.0009,0.0171,0.4221,0.0121,0.0077,0.0013,0.0017,0.0006,74.5031,2.5002,oconsumer,0.0041,0.0002,0.0224,0.0093,0.0315,0.0015,0.0004,0.001,0.0,0.0,0.0002,0.0001,0.0003,0.0,0.0001,0.0002,0.0,0.0,0.0,0.0124,0.0031,0.000282,0.0003,0.0001,0.0001,4.2692,0.0185,0.697119,0.004146,0.003967,0.003506,0.00425
7207,bgr,2007,oconsumer,0.4723,0.1225,1.0156,1.0905,0.1964,0.2515,0.3033,0.0733,0.1057,0.271,0.3753,0.115,0.8181,0.0814,0.2596,0.8685,0.0578,0.0488,2.1972,3.0271,2.5506,2.2218,0.105,0.0422,2.3827,473.402,13.6979,oconsumer,0.1596,0.0986,0.567,0.2053,0.0536,0.2326,0.2655,0.0565,0.106,0.1453,0.3447,0.1091,0.8126,0.0781,0.1424,0.6967,0.0304,0.007,0.0821,0.3744,1.6547,0.512562,0.0246,0.0409,0.5937,142.268,0.3314,0.428186,0.012903,0.016992,0.011654,0.016244
7234,bhr,2007,oconsumer,0.0444,0.0975,2.8315,0.1683,0.036,0.0813,0.1543,0.0224,0.0254,0.277,0.5559,0.0228,1.1565,0.0572,1.0151,1.5276,0.6673,0.7515,24.7265,9.9762,9.8514,3.6038,7.3502,3.3549,17.2804,161.099,7.7809,oconsumer,0.005,0.0966,2.3773,0.0504,0.0138,0.056,0.1217,0.003,0.0167,0.1718,0.3659,0.0053,1.1209,0.0506,0.4808,0.8698,0.1713,0.0108,1.2674,0.7793,6.5034,2.03185,1.5471,3.1423,6.9554,62.2462,0.9476,0.44549,0.010443,0.009024,0.00969,0.009454
7261,blr,2007,oconsumer,0.2003,0.0742,1.6652,0.608,0.0265,0.0889,0.0723,0.0173,0.0907,0.0281,0.3641,0.0505,0.0656,0.0251,0.3264,0.4771,0.0165,0.0188,0.7288,0.0865,1.3368,0.1078,0.072,0.096,0.2732,338.765,1.1251,oconsumer,0.0095,0.023,1.1167,0.1847,0.0024,0.0696,0.0343,0.0106,0.0716,0.0192,0.3702,0.0524,0.0691,0.0263,0.1436,0.319,0.0071,0.0004,0.0058,0.0033,1.0105,0.013537,0.0096,0.0146,0.1255,13.8852,0.0135,0.776046,0.000659,0.002196,0.001525,0.001365
7288,bol,2007,oconsumer,0.0054,0.0037,0.0047,0.0157,0.0018,0.0006,0.0014,0.0012,0.0024,0.0003,0.0009,0.0001,0.0026,0.0001,0.0002,0.0005,0.0012,0.0003,0.0061,0.006,0.0087,0.0071,0.0016,0.002,0.0011,70.1437,0.0277,oconsumer,0.0011,0.0038,0.0072,0.004,0.0001,0.0004,0.0003,0.0005,0.0011,0.0,0.0003,0.0001,0.0027,0.0,0.0,0.0001,0.0007,0.0,0.0,0.0001,0.0018,0.001627,0.0001,0.0005,0.0004,5.2977,0.0004,0.966554,0.001489,0.003633,0.001742,0.001734
7315,bra,2007,oconsumer,15.1352,12.9916,26.3746,57.1435,8.7721,3.2024,9.1472,7.3167,2.1164,8.0418,24.819,1.7912,9.3227,5.1163,39.0708,67.1106,7.2231,10.7639,56.2516,317.97,33.3722,56.8727,83.5537,105.625,101.133,25308.6,785.406,oconsumer,6.0486,12.0757,11.8821,13.7241,1.1543,0.7924,0.1783,2.9336,2.0302,2.8745,8.0672,1.6505,9.9687,0.9349,14.1907,15.1926,0.2405,0.0647,0.0468,3.226,4.9906,1.01763,2.3866,3.3762,26.5866,427.337,4.1331,0.674943,0.003448,0.006026,0.003674,0.003833
7342,bwa,2007,oconsumer,0.5712,5.259,0.1291,16.6969,2.6148,3.3153,3.6087,0.1677,0.5639,2.0441,4.8013,0.7204,0.0465,1.8909,1.1869,3.753,5.6645,1.2954,56.7485,4.6201,5.3201,0.231,3.3022,0.6739,4.1878,222.583,24.0282,oconsumer,0.0519,5.2224,0.0006,2.8353,0.1037,3.1409,3.1635,0.1435,0.0821,1.4295,2.8377,0.0507,0.0465,0.4377,1.0225,3.1917,1.7724,0.1276,0.2945,0.3333,3.5226,0.0857,0.3297,0.3115,1.8167,55.8344,0.7265,0.767561,0.01235,0.011855,0.01713,0.012377
7423,chl,2007,oconsumer,16.1831,68.13,1.5936,61.7017,18.7646,1.9459,4.5185,3.2837,15.3959,18.3349,20.5349,0.9514,103.588,3.522,2.0935,5.7569,0.2369,5.3761,80.8668,143.024,32.879,68.5026,27.4535,15.8333,47.2918,2995.49,313.91,oconsumer,11.9314,66.6757,0.5169,26.8875,7.5723,0.4823,0.2021,0.6552,12.2791,15.3768,11.1462,0.5018,103.935,1.1758,1.8944,2.9152,0.0969,0.0663,0.0542,5.0646,18.0134,4.38635,0.6021,3.2288,22.4264,164.257,3.059,0.654521,0.003318,0.00555,0.008761,0.003843
7477,civ,2007,oconsumer,0.0236,0.0029,0.0056,0.014,0.003,0.0013,0.0028,0.0011,0.0033,0.0013,0.007,0.0006,0.001,0.0005,0.0013,0.0029,0.0034,0.0,0.0059,-0.0008,0.0066,0.0054,0.0007,0.001,0.0158,199.658,0.176,oconsumer,0.0075,0.0006,0.0047,0.0072,0.0003,0.0003,0.0,0.0002,0.0032,0.0001,0.004,0.0005,0.0009,0.0002,0.0011,0.0026,0.0002,0.0,0.0002,0.0,0.0017,0.001558,0.0002,0.0004,0.0029,4.516,0.015,0.641104,0.000917,0.001576,0.000766,0.000955
7504,cmr,2007,oconsumer,1.4461,0.3293,0.3128,1.0669,0.6272,0.0386,0.3059,0.0917,0.4067,0.0615,0.2723,0.0165,0.0746,0.0057,0.3083,1.1123,0.213,0.0081,0.4774,3.1224,2.4147,0.0361,0.0037,0.0179,0.2269,234.578,0.6317,oconsumer,0.2255,0.1372,0.2745,0.049,0.0463,0.0022,0.0058,0.0074,0.4418,0.0043,0.0953,0.0109,0.0703,0.0045,0.0153,0.0444,0.0076,0.0001,0.0012,0.0759,1.2617,0.008267,0.0012,0.0088,0.0444,18.8577,0.0421,0.648877,0.005559,0.008328,0.005024,0.006058
7558,cri,2007,oconsumer,7.4962,0.694,0.9525,13.9466,1.2581,2.5172,4.5495,0.5376,0.9725,2.3818,5.572,0.6021,1.1206,1.6647,0.5431,11.5446,4.0522,0.3372,5.9997,9.486,3.016,3.7136,0.3583,0.394,1.1087,1512.26,13.1948,oconsumer,6.2252,0.5648,0.0962,4.0456,0.3806,1.4589,2.4233,0.3078,0.6776,0.9897,3.3598,0.4107,1.1217,0.3895,0.0628,10.7117,0.6312,0.0406,0.0091,1.6587,2.2771,0.873656,0.0741,0.0583,0.763,410.664,0.8055,0.704578,0.039839,0.072306,0.046831,0.05419
7585,cyp,2007,oconsumer,0.093,0.1237,0.0242,2.5949,0.0833,0.1541,0.9573,0.1718,0.0041,0.7649,0.6055,0.0442,0.0722,0.0164,0.0307,0.2469,0.27,0.062,4.0875,21.3332,2.6797,0.3088,1.391,1.4797,68.5454,594.232,17.5813,oconsumer,0.0429,0.0602,0.0002,0.2023,0.0323,0.0345,0.1933,0.0325,0.007,0.2239,0.4511,0.0142,0.0915,0.0116,0.0127,0.1241,0.0544,0.0107,0.2114,6.5806,2.4369,0.150772,1.2941,0.8585,37.6454,250.395,2.4719,0.562726,0.042193,0.051553,0.053118,0.052195
7612,cze,2007,oconsumer,1.6561,0.8095,5.1359,16.0489,6.8704,3.523,2.6367,0.7484,3.785,11.7511,10.7332,4.2807,5.8074,6.3948,21.5378,52.6691,2.8364,1.2444,43.2578,29.864,34.9693,9.8081,9.1544,3.7598,120.267,2696.32,229.443,oconsumer,1.0074,0.5285,4.3767,3.4983,1.4368,2.9477,1.5246,0.4687,3.773,9.3622,10.3555,4.1933,6.036,6.3442,18.7816,46.7687,1.8719,0.0759,0.5532,2.1752,15.7869,2.59377,1.1312,0.3432,30.4976,433.16,1.7393,0.424353,0.006838,0.010328,0.009098,0.009943
7693,ecu,2007,oconsumer,5.2488,0.5585,23.2781,11.5335,1.8541,0.7853,0.7677,0.5075,0.356,1.7491,1.8594,0.1148,0.2991,0.4859,2.4584,2.1268,1.6042,0.0685,5.8192,3.4859,12.17,0.4824,16.3186,0.5066,0.1443,256.782,18.2209,oconsumer,2.5737,0.0886,14.3561,3.5002,0.0553,0.1125,0.0298,0.068,0.2676,0.2952,0.5316,0.0603,0.2991,0.0612,1.1938,0.9816,0.0619,0.0009,0.0024,0.0654,3.0914,0.045364,0.309,0.0585,0.0262,52.2347,0.3116,0.908426,0.003729,0.007017,0.006157,0.004233
7720,egy,2007,oconsumer,0.4288,0.0846,0.0301,0.5528,0.0093,0.0375,0.0394,0.001,0.0043,0.0025,0.0093,0.0064,0.0089,0.005,0.002,0.0036,0.0003,0.0001,0.0465,0.0451,0.0519,0.0814,0.0078,0.0076,0.0356,2793.72,0.1761,oconsumer,0.0504,0.0181,0.016,0.056,0.0003,0.0108,0.0066,0.0008,0.0005,0.0004,0.0046,0.0022,0.0077,0.0012,0.0002,0.0016,0.0001,0.0,0.0022,0.0024,0.0318,0.012016,0.0007,0.0009,0.0122,504.496,0.0069,0.507595,0.025437,0.029262,0.018477,0.028758
7774,est,2007,oconsumer,0.2049,0.2941,1.0039,3.6458,0.5101,0.3409,0.228,0.0481,0.8948,2.2178,0.8275,0.1928,0.8547,0.3944,1.2494,1.296,0.1431,0.0684,5.0797,9.8952,4.6039,0.33,0.2762,0.1696,5.279,403.691,11.9552,oconsumer,0.0826,0.2542,0.4478,1.1209,0.4509,0.3294,0.1395,0.0375,0.8959,1.7779,0.8294,0.1841,0.8823,0.4001,1.3224,1.246,0.0916,0.0064,0.192,1.4101,3.9331,0.119502,0.1033,0.0554,1.6765,70.304,0.3047,0.439506,0.011389,0.016819,0.0129,0.01652
7801,eth,2007,oconsumer,3.1303,0.5486,0.0486,7.3325,1.4583,0.6161,4.0397,1.7422,0.1345,0.0675,0.8275,1.2776,0.7868,0.3929,0.8506,2.2999,1.5195,0.3866,3.3967,0.6632,7.0076,7.1295,0.0521,0.0371,0.3988,190.423,10.1179,oconsumer,0.3767,0.0829,0.0,0.3495,0.0165,0.0682,0.103,0.3823,0.015,0.0019,0.0369,0.028,0.6932,0.013,0.0707,0.0392,0.0361,0.0073,0.0266,0.2438,5.475,1.83054,0.0369,0.0184,0.1647,11.4766,0.6961,0.448057,0.009171,0.007403,0.010321,0.009481
7828,fin,2007,oconsumer,3.7407,1.029,-0.3774,13.2288,0.9998,1.1931,0.5594,0.3307,6.9942,48.9893,13.3557,1.6713,13.0714,2.7474,7.0539,59.2327,1.4168,-0.0271,59.9967,414.397,65.0794,9.6632,13.4486,4.0329,158.469,4325.44,251.645,oconsumer,1.0524,0.4247,4.4774,2.6211,0.5218,0.868,0.4446,0.2148,7.0244,42.8673,12.5345,1.5147,13.1304,2.6406,5.7507,48.7816,0.3772,0.0003,0.7324,132.687,26.1875,1.43498,1.3953,0.3935,21.8569,236.242,1.3324,0.531657,0.004144,0.007153,0.008747,0.005319
7909,geo,2007,oconsumer,14.9349,2.0323,3.6753,8.2998,4.4411,0.0453,0.1513,0.1085,0.2851,0.2602,1.1623,0.5678,4.9717,0.1604,2.4136,1.4292,0.1681,0.4631,21.3661,6.2983,7.1848,2.7466,0.9271,0.3556,0.9327,178.055,42.0217,oconsumer,0.8476,1.289,0.7248,0.7824,1.7225,0.0411,0.1199,0.019,0.2862,0.0385,1.0039,0.4887,5.0678,0.0622,0.9299,0.6706,0.0235,0.0209,0.0926,0.2972,4.9386,0.381651,0.0377,0.0946,0.4106,15.9476,2.5485,0.56261,0.010503,0.015274,0.02354,0.012826
7936,gha,2007,oconsumer,2.0237,0.0071,0.0009,2.0852,0.0748,0.0092,0.0023,0.0015,0.0039,0.0003,0.0021,0.0,0.0261,0.001,0.0003,0.007,0.0,0.0,0.0074,0.0001,0.0129,0.0075,0.0004,0.0005,0.0058,554.127,0.1036,oconsumer,0.2804,0.0025,0.0001,0.3845,0.0014,0.0018,0.0002,0.0001,0.002,0.0002,0.0006,0.0,0.0256,0.0002,0.0003,0.0005,0.0,0.0,0.0,0.0,0.0078,0.000459,0.0,0.0001,0.0054,82.5634,0.0075,0.398813,0.021139,0.01559,0.018802,0.02059
7963,gin,2007,oconsumer,0.3357,1.4666,0.0901,0.8885,0.2833,0.0779,0.2021,0.0382,0.1098,0.2496,0.004,0.0317,0.5967,0.0375,0.1264,0.0001,0.1304,0.1582,0.1329,-0.0057,0.2234,0.4214,0.0432,0.0602,0.1103,36.8894,0.7654,oconsumer,0.0366,1.1571,0.1006,0.0495,0.0004,0.0006,0.0009,0.0007,0.0187,0.0387,0.0041,0.0005,0.5849,0.0012,0.0482,0.0001,0.0031,0.0002,0.0078,0.0004,0.0299,0.124742,0.0007,0.0047,0.0602,0.9307,0.0151,0.602038,0.000926,0.001404,0.003071,0.001119
7990,grc,2007,oconsumer,1.2997,1.9662,-1.6014,29.9886,4.6718,4.2865,17.8304,2.174,0.1077,13.3428,9.1818,1.2902,3.6282,0.6944,0.6893,5.49,4.1772,0.9403,49.1919,608.672,4.8444,4.3846,3.857,12.488,596.292,7619.02,180.641,oconsumer,0.3926,0.8979,0.6216,4.1247,0.7258,2.0873,3.6662,0.2519,0.1603,3.0353,6.6162,0.6882,4.3338,0.7642,0.4287,3.0956,0.5253,0.0544,0.4352,36.889,3.8596,0.750012,0.8753,2.9891,64.8976,1378.56,3.0537,0.677529,0.028461,0.068496,0.051596,0.055251
8017,gtm,2007,oconsumer,4.0498,0.454,0.4777,14.6211,4.8576,1.9634,1.4631,1.0099,0.0907,0.5243,5.1745,0.5514,0.7882,0.5815,1.3254,1.18,1.6433,0.0302,4.2425,7.5491,0.013,3.6271,0.1461,0.2665,1.9317,913.261,5.2937,oconsumer,1.5145,0.2432,0.3411,2.7038,1.0046,1.6882,0.8157,0.1319,0.0872,0.2085,2.9959,0.5088,0.6989,0.1487,0.0813,0.4308,0.1744,0.0021,0.0045,0.5339,0.012,1.23737,0.0364,0.0741,0.2785,156.047,0.1668,0.797253,0.022343,0.044049,0.026889,0.028761
8071,hnd,2007,oconsumer,2.5176,0.2789,0.0738,5.9376,4.114,0.3688,0.3784,0.427,0.1311,0.2811,0.6068,0.0506,0.4376,0.1356,1.1175,4.5211,0.6778,0.0644,1.628,3.3904,0.3253,0.5169,0.7316,0.8764,0.2961,45.649,5.6093,oconsumer,1.2278,0.1895,0.0002,1.4075,0.7296,0.367,0.269,0.0461,0.1323,0.1248,0.6407,0.0377,0.4358,0.0199,0.2053,2.2856,0.1403,0.004,0.001,0.263,0.1494,0.490555,0.0565,0.21,0.068,9.5389,0.1591,0.483728,0.003856,0.006957,0.007554,0.005537
8098,hrv,2007,oconsumer,28.3862,5.2362,-5.8451,20.7636,5.3001,0.2241,1.539,0.3067,2.8874,3.914,4.3936,4.9898,0.3176,3.8685,1.9143,13.4997,4.4806,1.6215,17.3276,9.568,33.2979,6.5395,0.0012,0.0015,19.925,1014.37,2.8657,oconsumer,2.9349,1.4382,1.4363,4.8762,1.1383,0.2121,1.2309,0.2197,3.222,1.8408,2.8943,2.402,0.3367,1.7654,3.3776,5.1807,1.369,0.3887,0.2533,2.9341,21.7612,2.29316,0.0005,0.0006,6.8187,481.259,0.0823,0.74334,0.02885,0.062687,0.042466,0.043645
8125,hun,2007,oconsumer,11.9547,1.3664,3.45,92.2657,33.8896,4.4256,5.6828,1.324,6.1183,19.0407,22.3648,3.0686,8.3271,5.2565,23.926,63.0348,4.7731,1.9252,36.5782,328.823,31.2604,24.6537,11.7718,18.7382,117.204,3016.26,43.3474,oconsumer,7.5263,0.704,4.2933,22.9782,4.8626,4.0093,3.0804,0.8768,6.2966,11.1761,21.8969,2.8974,8.6767,5.1766,23.1572,60.1325,1.8705,0.0965,1.1557,41.2102,19.7831,3.95312,2.8617,1.3271,26.3786,986.464,0.9889,0.433411,0.021651,0.033652,0.026131,0.03307
8206,irl,2007,oconsumer,0.7858,1.365,0.9263,12.2011,2.4382,0.3867,0.1123,0.0856,0.4336,1.7565,52.5676,0.4026,0.4922,0.6672,0.7962,23.5129,0.5535,0.0025,27.8298,25.9719,15.8047,8.0827,18.6048,26.7762,66.7768,2008.05,182.761,oconsumer,0.5023,0.9702,0.1467,7.9852,1.6077,0.3324,0.0759,0.0624,0.3506,0.7076,53.2807,0.3111,0.5299,0.6219,0.6385,22.2831,0.627,0.0002,0.077,12.3469,10.5207,2.72828,13.8677,25.2905,55.2228,356.394,2.5979,0.466299,0.003385,0.003654,0.004072,0.003029
8233,irn,2007,oconsumer,4.7147,1.5776,35.5568,5.9841,1.0306,0.5663,0.2504,0.1735,0.0138,0.0565,1.5824,0.6215,4.1994,2.1919,4.8597,4.2298,0.4525,0.9838,20.1535,37.7775,11.5968,0.3446,1.3848,0.5787,9.4177,2407.01,160.142,oconsumer,0.7127,1.0263,27.9876,0.2951,0.0996,0.2254,0.0356,0.0733,0.0103,0.0196,1.2226,0.3069,4.2028,0.1279,0.2626,0.3953,0.0277,0.0387,0.316,1.9864,5.6867,0.097825,0.7601,0.4906,3.9451,248.263,2.9533,0.660371,0.003453,0.003889,0.003141,0.003495
8260,isr,2007,oconsumer,7.1783,6.9851,3.3924,11.7847,2.7967,2.1804,0.8959,0.2056,0.3228,15.4264,22.5965,0.6611,1.0188,4.2781,2.0365,28.0212,17.0686,1.404,24.1584,83.3632,26.8955,55.4104,6.1519,5.5095,109.485,4827.15,255.004,oconsumer,3.2025,6.6584,1.9732,1.733,0.1742,1.7475,0.3662,0.1105,0.2862,5.8742,21.4167,0.5259,1.0129,2.7951,1.6542,22.5278,16.2298,0.0517,0.9713,9.4568,19.535,5.57849,0.4047,0.4532,79.2314,351.858,2.4678,0.550253,0.00821,0.011861,0.012667,0.011105
8341,kaz,2007,oconsumer,21.1959,4.4568,131.096,38.0662,3.3736,0.2708,0.6632,0.3518,0.3818,0.4999,3.6797,1.1049,14.1101,0.5174,1.4349,9.4306,0.7608,0.2619,110.332,27.0206,20.2773,34.8739,-0.3002,0.1981,-0.5964,1790.09,136.179,oconsumer,2.7763,4.2663,123.483,2.0969,0.1878,0.038,0.0159,0.1605,0.0106,0.0321,2.5273,0.4499,13.0042,0.0555,0.355,0.9474,0.02,0.0066,0.1694,0.6032,12.5047,2.22156,0.0578,0.0323,1.939,77.9293,4.981,0.517047,0.00285,0.004075,0.0068,0.003118
8368,ken,2007,oconsumer,1.523,0.0032,0.0017,0.1311,0.0215,0.0044,0.0113,0.0055,0.0021,0.002,0.0077,0.0014,0.0022,0.0005,0.0005,0.0028,0.0018,0.0014,0.0046,0.0005,0.0136,0.0146,0.0028,0.0034,0.0143,372.779,0.1906,oconsumer,0.2895,0.0007,0.0004,0.0191,0.0016,0.0014,0.0037,0.0029,0.0002,0.0008,0.0043,0.001,0.0022,0.0004,0.0004,0.0008,0.0005,0.0,0.0,0.0001,0.0079,0.005946,0.0002,0.0004,0.0009,2.8414,0.0195,0.747085,0.000527,0.000858,0.000629,0.00066
8395,kgz,2007,oconsumer,0.0217,0.0005,0.0263,0.0114,0.0025,0.0015,0.0016,0.0006,0.0001,0.0003,0.001,0.0021,0.0054,0.0002,0.0009,0.0018,0.0005,0.0017,0.044,0.0148,0.0337,0.0015,0.0044,0.0045,0.0016,20.5783,0.1476,oconsumer,0.004,0.0004,0.012,0.0031,0.0003,0.0005,0.0016,0.0006,0.0002,0.0002,0.001,0.0021,0.0056,0.0002,0.0007,0.0012,0.0002,0.0001,0.0023,0.003,0.0299,0.000524,0.0013,0.0028,0.0012,16.8425,0.0157,0.322103,0.028348,0.027718,0.014549,0.029118
8476,kwt,2007,oconsumer,0.3082,0.0581,11.7058,0.9818,0.1675,0.0711,0.3615,0.0943,0.0238,0.7392,3.7081,0.1418,0.725,0.0816,3.5226,3.0419,3.3548,5.5668,83.1024,34.1985,155.116,32.5674,22.2022,1.3274,92.5361,502.813,37.6404,oconsumer,0.0071,0.0402,11.1306,0.1588,0.0151,0.0103,0.0127,0.0085,0.0038,0.3764,1.9601,0.0482,0.3281,0.0304,0.4216,0.8534,1.02,0.0079,0.1115,0.3686,97.4784,22.1332,0.4499,0.5175,19.8485,11.0301,3.6633,0.434155,0.000317,0.000205,0.00239,0.000224
8503,lao,2007,oconsumer,1.4759,0.3091,1.3797,2.0427,0.6864,0.3887,0.8692,0.0576,0.4093,0.0291,0.0832,0.0031,0.5689,0.0016,0.0061,0.0345,0.0212,0.0936,6.0428,0.2594,1.7616,0.1466,0.0056,0.0481,0.0391,65.5744,7.377,oconsumer,0.1285,0.1268,1.2412,0.0315,0.0122,0.3235,0.7216,0.0342,0.4094,0.0223,0.0826,0.0006,0.5737,0.0011,0.0024,0.023,0.0033,0.0068,0.0068,0.0146,0.8373,0.099364,0.0029,0.0449,0.0325,11.5777,0.5924,0.230691,0.033253,0.018949,0.017039,0.02011
8530,lka,2007,oconsumer,2.2809,1.3932,0.4733,13.1455,5.5907,0.9222,2.5614,0.1256,0.0438,0.1841,8.0256,0.0798,0.0634,0.0181,0.1755,0.265,0.4638,0.1592,1.1351,2.3068,22.9622,2.2046,1.0111,1.0618,10.8022,211.522,127.87,oconsumer,0.5344,0.2171,0.0273,2.9382,0.0375,0.751,1.9644,0.0345,0.027,0.0213,4.3371,0.0359,0.0607,0.0114,0.0729,0.138,0.4243,0.0016,0.0141,0.0295,6.7256,0.220044,0.0233,0.3482,2.7366,17.7165,1.5363,0.6041,0.003132,0.004238,0.006658,0.004218
8557,ltu,2007,oconsumer,6.3611,4.6531,9.8349,35.0647,0.4507,3.232,2.0534,4.8436,18.6839,7.9982,54.1248,2.662,1.125,4.7857,3.0043,55.0551,7.2582,0.2868,30.7458,11.3008,24.2888,3.5858,0.3028,1.7906,44.7709,665.038,74.7912,oconsumer,1.8769,3.4515,7.3607,9.3675,0.9612,3.3097,1.3299,0.9016,18.2867,4.9105,39.5122,2.1843,2.5933,4.0532,3.0233,43.0466,3.1561,0.0138,0.3342,1.3195,18.9217,0.632203,0.155,0.2561,4.7213,94.5061,1.0038,0.594181,0.007929,0.012032,0.025056,0.011181
8584,lux,2007,oconsumer,0.1078,0.049,0.037,0.3012,0.6118,0.3325,0.0929,0.0785,0.1325,1.7061,1.2324,0.3191,2.5951,0.3476,1.0501,3.375,0.0344,0.0153,4.6361,6.2868,2.4367,1.7777,8.6141,0.6762,15.3402,728.163,18.1609,oconsumer,0.0285,0.0377,0.0353,0.1587,0.2518,0.2817,0.1375,0.0621,0.1309,1.4511,1.2208,0.2922,2.5545,0.3226,0.5963,3.5049,0.0205,0.0035,0.2291,2.895,2.1254,1.59166,8.7324,0.6382,10.2347,441.433,1.26,0.348599,0.016421,0.022209,0.020132,0.02307
8611,lva,2007,oconsumer,1.5791,2.8042,1.5588,5.8199,1.3622,0.7229,0.8249,0.5838,3.3144,0.3613,1.0675,0.1407,0.5057,0.7584,1.9115,1.9428,0.669,0.7045,12.0106,16.3349,8.8838,1.1792,2.8036,0.4225,7.508,523.231,37.9489,oconsumer,0.3844,2.3762,0.316,0.6421,0.3401,0.5323,0.3384,0.0879,3.2654,0.2383,1.2399,0.1783,0.5491,0.6649,1.2577,1.0982,0.3593,0.0194,0.1227,0.7388,6.4379,0.208219,1.9449,0.1601,3.2313,39.5352,0.4903,0.424682,0.007929,0.008459,0.0107,0.009601
8638,mar,2007,oconsumer,12.5849,4.4675,0.0739,25.137,0.5882,2.4833,6.3718,0.0848,0.8073,3.6642,12.1554,1.5573,3.9759,2.4827,3.0008,48.2358,1.0191,0.0004,46.0083,16.9123,8.2134,3.927,0.5457,1.9196,11.811,352.971,227.81,oconsumer,2.4007,2.9994,0.0171,4.8556,0.0794,1.9053,4.1342,0.0315,0.2094,1.32,6.6613,0.627,3.9193,0.379,0.5887,17.8729,0.2191,0.0,0.0996,0.9197,4.9671,2.72819,0.2181,1.2284,6.4526,40.4413,16.3377,0.45682,0.003727,0.004241,0.007214,0.004249
8665,mdg,2007,oconsumer,0.0037,0.0045,0.012,0.0044,0.0031,0.0014,0.0019,0.0004,0.0003,0.0006,0.0011,0.0,0.0019,0.0003,0.0004,0.0016,0.0009,0.0,0.0107,0.003,0.0036,0.0017,0.0006,0.0003,0.0016,6.8789,0.0038,oconsumer,0.0008,0.0002,0.0113,0.001,0.0,0.0011,0.0019,0.0,0.0002,0.0,0.0002,0.0,0.0019,0.0,0.0004,0.0015,0.0001,0.0,0.0003,0.0027,0.0016,0.0002,0.0,0.0,0.0011,0.9386,0.0007,0.651056,0.000582,0.000854,0.000552,0.000675
8719,mlt,2007,oconsumer,0.0176,0.0049,0.0042,0.086,0.004,0.0282,0.0251,0.0029,0.0007,0.0483,0.0219,0.0097,0.0006,0.0047,0.0389,0.2463,0.0215,0.0112,0.0357,0.4173,0.1584,1.4301,0.2334,0.0199,0.5549,631.083,2.1119,oconsumer,0.0031,0.0027,0.0001,0.041,0.0026,0.0287,0.0179,0.0023,0.0007,0.041,0.0555,0.0033,0.0008,0.0045,0.0331,0.2676,0.0134,0.0016,0.0014,0.147,0.1369,0.796939,0.1443,0.0209,0.4653,607.793,0.0925,0.704486,0.121375,0.172573,0.163634,0.171666
